ticker,zip,sector,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,fax,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,address2,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
AUSS,5392,Consumer Defensive,6507,"Austevoll Seafood ASA, a seafood company, engages in the salmon, white fish, and pelagic businesses in Norway, the European Union, Eastern Europe, Africa, the Pacific, North America, South America, and Central America. The company is involved in the ownership and operation of fishing vessels, as well as farming, harvesting, processing, sale, and distribution of salmon and trout. It also produces white fish products, fishmeals, and fish oils; omega-3 oil; and canned and frozen fish products The company was founded in 1981 and is headquartered in StorebÃ¸, Norway. Austevoll Seafood ASA is a subsidiary of Laco AS.",StorebÃ¸,47 56 18 10 00,Norway,[],http://www.auss.no,1,Alfabygget,47 56 18 10 03,Farm Products,82.5,83.1,79.801094,0.030303031,0.7353,,83.1,,235253,,82.5,80.31765,2.5,83.1,,235253,,,,2.5,1590710400,-0.054006,,,80.75,2,NOK,23.904736,147287,,,,16408291328,,,302742,0.71866,80.75,81.35,,756000,147287,97.8,6.780651,,4.64,65.05,81.2,False,0.030299999,741400,83.1,OSL,AUSTEVOLL SEAFOOD,Austevoll Seafood ASA,Europe/Oslo,CEST,False,7200000,EQUITY,AUSS.OL,finmb_27488652,no_market,,1.483,,0.030079998,13.56,-0.13871312,,11.99,,201824000,,,61.05,,,,1577750400,0.20028,686803008,3.401,,0.19241405,1.3316954,0.57595,1640908800,1593475200,,,84852895,33864556544,,,,,,-0.322,,,,,,,,https://logo.clearbit.com/auss.no,,,,,,
BAKKA,625,Consumer Defensive,1149,"P/F Bakkafrost, together with its subsidiaries, produces and sells salmon products under the Bakkafrost and HavsbrÃºn brands in the United States, Europe, China, and internationally. The company operates through four segments: Fish Farming FO; Fish Farming SCT; Value Added Products; and Fishmeal, Fish Oil, and Fish Feed. It is involved in the breeding and on-growing of salmon; harvesting, sale, and distribution of salmon; and production of skinless and boneless portions of salmon. The company also produces and sells fishmeal, fish oil, and fish feed. The company also exports its products. P/F Bakkafrost was founded in 1968 and is headquartered in Glyvrar, Denmark.",Glyvrar,45 298 40 50 00,Denmark,[],http://www.bakkafrost.com,1,Bakkavegur 9,45 298 40 50 09,Farm Products,556.5,561,568.9759,0.002948787,0.9337,,561,,116549,,556.5,561.0294,1.641,561,,116549,,,,,1586131200,,,,536.5,2,NOK,177.97168,121602,,,,31950901248,,,131368,,536.5,541,,18300,121602,720,17.251835,,,452.4,540.5,False,,11100,561,OSL,P/F BAKKAFROST,P/F Bakkafrost,Europe/Oslo,CEST,False,7200000,EQUITY,BAKKA.OL,finmb_60013463,no_market,,,,0.14679,,0.038955092,,31.33,,59113600,,,13.119,,,,1577750400,0.53531,,3.037,,0.19241405,41.199783,0.15884,1640908800,1593475200,,,49686096,32893542400,,,,,,1.501,,,,,,,,https://logo.clearbit.com/bakkafrost.com,PO Box 221,,,,,
BGBIO,5009,Healthcare,36,"BerGenBio ASA, a clinical-stage biopharmaceutical company, develops medicines to treat immune evasive, drug resistant, and metastatic cancers. Its lead candidate is Bemcentinib, a bioavailable small molecule AXL inhibitor, which is in Phase II clinical development in two major cancer indications. The Phase II clinical trial program focuses on lung cancer, acute myeloid leukaemia, and myelodysplastic syndrome, as well as melanoma and triple negative breast cancer. In addition, it is developing tilvestamab, a function blocking antibody that is in Phase I clinical trial; and BGB601, a Phase I clinical trial antibody drug conjugate against human AXL that is linked to a cytotoxin. BerGenBio ASA has a collaboration agreement with Merck & Co. for clinical trials. The company was founded in 2007 and is headquartered in Bergen, Norway.",Bergen,47 55 96 11 59,Norway,[],http://www.bergenbio.com,1,Jonas Lies vei 91,,Biotechnology,33.95,33.95,29.026691,,0,,34.2,,428283,,33.95,36.205883,,33.95,,428283,,,,,,2.063439,,,33,2,NOK,,234260,,,,2901394944,,,654494,13309.151,33,33.25,,0,234260,54,-8.636364,,,11.4,33.2,False,,0,34.2,OSL,BERGENBIO ASA,BerGenBio ASA,Europe/Oslo,CEST,False,7200000,EQUITY,BGBIO.OL,finmb_107144331,no_market,,9706.216,,0,-9.306,1.3688974,,-3.85,,87260000,,,9.085,,,,1577750400,0.18125,-218016992,-3.264,,0.19241405,3.659879,0.45501998,1640908800,1593475200,,,52011200,2115955072,,,,,,,,,,,,,,https://logo.clearbit.com/bergenbio.com,,,,,,
BSP-ME,0459,Consumer Cyclical,,"Black Sea Property AS focuses on operating holiday resort under the Aheloy Beach Resort name in Bulgaria. The company was founded in 2015 and is based in Oslo, Norway.",Oslo,,Norway,[],http://www.blackseaproperty.no,1,Sagveien 23 A,,Lodging,2.9,2.9,3.1256933,,0,,2.9,,138,,2.9,2.6352942,,2.9,,138,,,,,,-6.350393,,,2.9,4,NOK,,109,,,,48264992,,,876,,2.9,2.9,,,109,7.32889,,,,1.5,2.14,False,,,2.9,OSL,BLACK SEA.PROPERTY,Black Sea Property AS,Europe/Oslo,CEST,False,7200000,EQUITY,BSP-ME.OL,finmb_321493830,no_market,,,,0,-38.245,-0.12475777,,,,16643100,,,6.561,,,,1577750400,,-6767000,-0.737,,0.19241405,0.4420058,,1640908800,1577750400,,,6894127,137949792,,1564531200,1:25,,,,,,,,,,,https://logo.clearbit.com/blackseaproperty.no,,,,,,
BMA,4701,Industrials,,"Byggma ASA manufactures and supplies building materials to builders and retailers in the Nordic countries. It offers pre-painted ceilings and wall panels under the Huntonit brand name; I-beams for use in ceilings, walls, and floors in wood-based buildings under the brand name of Masonite; and particle boards, boards, and structural panels for use in buildings, pre painted ceilings, and wall panels under the Forestia brand name. The company also provides home lighting products under the Scan Lamps brand name; doors and windows for new buildings, extensions, or rehabilitation under the brand name of Uldal; a range of lamp and lighting products under the Aneta brand name; and develops, manufactures and distributes MDF panels for walls, ceilings, bathrooms, and kitchens under the brand name of Smartpanel. The company is headquartered in Vennesla, Norway.",Vennesla,47 38 13 71 00,Norway,[],http://www.byggma.no,1,Venneslaveien 233,,Building Products & Equipment,105,105,92.31752,0.00952381,0.1558,,105,,593,,105,104.29412,1,105,,593,,,,1,1590624000,0.595818,,,103,2,NOK,16.144201,817,,,,719138816,,,1547,0.38735515,103,103,,170100,817,109,,,3.01,66,100,False,0.0095,38900,105,OSL,BYGGMA ASA,Byggma ASA,Europe/Oslo,CEST,False,7200000,EQUITY,BMA.OL,finmb_9391774,no_market,,0.543,,0.024,6.4,0.1555556,,,,6981930,,,127.596,,,,1577750400,0.0602,44549000,6.38,,0.19241405,0.80723536,0.94914,1640908800,1585612800,,,325966,1007315008,,,,,,-0.177,,,,,,,,https://logo.clearbit.com/byggma.no,Postboks 21,,,,,
BWE,0277,Energy,100,"BW Energy Limited engages in the acquisition, exploration, development, and production of oil and natural gas in Africa. It primarily holds interests in three hydrocarbon licenses in Gabon, Brazil, and Namibia. The company was founded in 2016 and is based in Oslo, Norway.",Oslo,47 23 13 00 00,Norway,[],http://www.bwenergy.no,1,Drammensveien 151,47 23 13 00 01,Oil & Gas E&P,17.9,18.1,15.192831,,0,,19.62,,112233,,17.9,17.679176,,18.1,,112233,,,,,,,,,18.1,2,NOK,63.1068,817128,,,,4568928256,,,390975,16.178925,18.1,19.5,,,817128,25,,,,7.62,19.48,False,,,19.62,OSL,BW ENERGY LIMITED,BW Energy Limited,Europe/Oslo,CEST,False,7200000,EQUITY,BWE.OL,finmb_144579252,no_market,,12.258,,0.20538001,21.474,-0.25838506,,,,234304000,,,1.938,,,,1577750400,0.100880004,58000000,0.309,,0.19241405,10.06192,0.7214,1640908800,1585612800,,,56150662,3461634048,,,,,,,,,,,,,,https://logo.clearbit.com/bwenergy.no,,,,,,
BWO,HM11,Energy,2126,"BW Offshore Limited builds, owns, and operates oil and gas floating production, storage, and offloading vessels (FPSOs); and floating, storage, and offloading vessels (FSOs) to the oil and gas industries in the Asia Pacific, the Americas, the European Union, and West Africa. It also offers engineering, procurement, construction, and installation services; and lease and operation services of FPSO units. As of March 8, 2016, the company had a fleet of 14 FPSOs and 1 FSO. It also operates additional two operations and maintenance contracts FPSOs and one new project FPSO. The company was founded in 1982 and is based in Hamilton, Bermuda.",Hamilton,,Bermuda,[],http://www.bwoffshore.com,1,Clarendon House,,Oil & Gas Equipment & Services,34.86,35,30.838573,0,0,,35.7,,410048,,34.86,33.08059,0,35,,410048,,,,0.32,1591056000,2.865272,,,34.32,2,NOK,,397722,,,,8067879936,,,723551,6.836028,34.32,35.48,,2337600,397722,69.212,52.117645,,,12.91,35.42,False,0.0091,737500,35.7,OSL,BW OFFSHORE LTD,BW Offshore Limited,Europe/Oslo,CEST,False,7200000,EQUITY,BWO.OL,finmb_26954576,no_market,,6.57,,-0.18548,11.51,-0.17819166,,0.68,,227648992,,,4.217,,,,1577750400,0.2165,-233200000,-1.184,,0.19241405,8.4040785,0.50139,1640908800,1585612800,,,106798650,7754100224,,1480636800,1:50,,,,,,,,,,,https://logo.clearbit.com/bwoffshore.com,2 Church Street,,,,,
BOR,3712,Industrials,,"Borgestad ASA develops, manufactures, distributes, and installs refractory products in Norway. The company also develops and manages real estate properties. Its properties include Agora Bytom, a shopping center with a gross area of 52,000 square meters and a rental area of approximately 30,000 square meters, as well as a parking garage with 820 parking spaces in Poland; and Borgestad Business Park, a rented commercial premises used for the storage, production, and offices. Borgestad ASA was founded in 1904 and is headquartered in Skien, Norway.",Skien,47 35 54 24 00,Norway,[],http://borgestad.no,1,Gunnar Knudsensveg 144,,Building Products & Equipment,15.75,15.75,13.456788,,0,,15.75,,13218,,15.75,16.082354,,15.75,,13218,,,,,1307664000,1.431475,,,15.75,2,NOK,,15,,,,200289600,,,24069,0.21709563,15.75,15.95,,75000,15,32,-3.7234042,,,9.1,15.65,False,,75000,15.75,OSL,BORGESTAD ASA,Borgestad ASA,Europe/Oslo,CEST,False,7200000,EQUITY,BOR.OL,finmb_878193,no_market,,1.292,,-0.06982,22.71,-0.20103091,,-4.23,,12716800,,,39.859,,,,1577750400,0,-64412000,-7.859,,0.19241405,0.39514285,0.88801,1640908800,1585612800,,,3296749,1192306048,,,,,,,,,,,,,,https://logo.clearbit.com/borgestad.no,,,,,,
BON,0152,Industrials,3935,"Bonheur ASA, together with its subsidiaries, engages in the renewable energy, shipping/offshore wind, and cruise businesses primarily in Norway and internationally. The company's Renewable Energy segment develops, constructs, and operates wind farms with an installed capacity of 679 MW. Its Shipping/Offshore Wind segment owns and operates three self-propelled jack-up vessels for the transportation, installation, and service of offshore wind turbines. The company's Cruise segment owns and operates four cruise ships with an overall berth capacity of approximately 3,700 passengers, as well as operates river cruise vessel. Its Other Investments segment offers publications; PR software services; and software as a service-based Web and social monitoring solutions for small and medium businesses to leverage and understand online data. Bonheur ASA was incorporated in 1897 and is headquartered in Oslo, Norway.",Oslo,47 22 34 10 00,Norway,[],http://www.bonheur.no,1,Fred. Olsens gate 2,,Conglomerates,235,235.5,199.58614,0.018297873,,,237.5,,21536,,235,225.10294,4.3,235.5,,21536,,,,4.3,1590624000,0.867595,,,234,2,NOK,,8603,,,,10037528576,,,41084,1.3647648,234,236.5,,50900,8603,246,,,2.71,134,236,False,0.0177,100000,237.5,OSL,BONHEUR ASA,Bonheur ASA,Europe/Oslo,CEST,False,7200000,EQUITY,BON.OL,finmb_878177,no_market,,1.981,,-0.0892,17.657,0.30026805,,,,42531900,,,142.862,,,,1577750400,0.23837,-656028032,-15.424,,0.19241405,1.6519438,0.53275,1640908800,1593475200,,,19534048,14569594880,,1149120000,4:1,,,,,,,,,,,https://logo.clearbit.com/bonheur.no,,,,,,
COV,111 22,Healthcare,47,"ContextVision AB (publ), a medical technology software company, provides image analysis and artificial intelligence software solutions to original equipment manufacturers worldwide. It operates through two segments, Medical Imaging and Digital Pathology. The company offers image enhancement software for 2D/3D/4D ultrasound, radiography, magnetic resonance imaging (MRI), and mammography. Its products include US PLUSView, an image enhancement software product for women's health, general imaging, cardiovascular, and point of care applications; VolarView, an image enhancement software for the handheld ultrasound market segment; GOPiCE, a technology for volumetric image enhancement in real-time; and REALiCE, a volumetric image enhancement and rendering solution for visualization. The company also provides Altumira/Altumira Plus, a solution for various digital radiography systems; GOPView XR2Plus for x-ray systems for human and veterinary examinations; and Orthopedic Package for orthopedic imaging. In addition, it offers GOPView MRI2Plus, an image enhancement solution for MRI; GOPView Mammo3, an image enhancement software for screening and diagnostic mammography; and INIFY Prostate, an AI-based software that outlines and quantifies suspected cancerous areas in a series of prostate biopsies. ContextVision AB (publ) was founded in 1983 and is headquartered in Stockholm, Sweden.",Stockholm,46 87 50 35 50,Sweden,[],http://www.contextvision.com,1,Klara Norra Kyrkogata 31,,Health Information Services,22.2,22,138.45558,,0,,23,,175150,,22.2,167.52985,,22,,175150,,,,,1212969600,1.293263,,,21.335,2,NOK,,94743,,,,1733032064,,,55972,,21.335,22.4,,140000,94743,309,86.15385,,,21.335,22.35,False,,140000,23,OSL,CONTEXTVISION AB,ContextVision AB (publ),Europe/Oslo,CEST,False,7200000,EQUITY,COV.OL,finmb_786673,no_market,,,,0.10281,,-0.7180488,,0.26,,77367504,,,0.808,,,,1577750400,0.08879,,-0.033,,0.19241405,27.72277,0.7414,1640908800,1593475200,,,20432757,1717558528,,1597795200,10:1,,,-0.7,,,,,,,,https://logo.clearbit.com/contextvision.com,,,,,,
BRG,1701,Basic Materials,1103,"Borregaard ASA develops, produces, and sells biomaterials, biochemicals, and fine chemicals in Norway, rest of Europe, the United States, Asia, and internationally. It operates through three segments: BioSolutions, BioMaterials, and Fine Chemicals. The BioSolutions segment provides biopolymers that are used as binding and dispersing agents for a range of applications, such as construction, industrial binders, agrochemicals, and batteries; and biovanillin for flavor and fragrance companies, as well as for the food and beverage industry. This segment also engages in chemicals trading activities. The BioMaterials segment offers specialty cellulose for use as a raw material in the production of cellulose ethers, cellulose acetate, and other specialty products, as well as provides cellulose fibrils for industrial applications. The Fine Chemicals segment provides pharma intermediates and bioethanol. Borregaard ASA was incorporated in 2012 and is headquartered in Sarpsborg, Norway.",Sarpsborg,47 69 11 80 00,Norway,[],http://www.borregaard.com,1,Hjalmar Wessels vei 6,47 69 11 87 70,Specialty Chemicals,123.6,121,102.23431,0.018608414,0.6183,,127.6,,59461,,123.6,115.37353,2.3,121,,59461,,,,2.3,1592265600,0,,,121,2,NOK,34.066525,104160,,,,12648336384,,,84325,2.43097,121,127.2,,721000,104160,127.6,23.738317,,,75,126.6,False,0.0186,391200,127.6,OSL,BORREGAARD ASA,Borregaard ASA,Europe/Oslo,CEST,False,7200000,EQUITY,BRG.OL,finmb_216329283,no_market,,2.808,,0.0715,14.521,0.4194286,,5.35,,99593200,,,29.38,,,,1577750400,0.56839,372000000,3.728,,0.19241405,4.3226686,0.07204,1640908800,1593475200,,,91484295,14607716352,,,,,,-0.172,,,,,,,,https://logo.clearbit.com/borregaard.com,PO Box 162,,,,,
CARA,,Healthcare,,"Carasent ASA provides cloud-based medical record services to the private and public health care industry in Nordic region. The company develops Webdoc, a cloud based EMR-system; and develops a digital platform for interactive health care to communicate through video, tele and health meetings, chat, and other online channels. It also provides training and consulting services. The company was formerly known as Apptix ASA and changed its name to Carasent ASA in May 2019. The company was founded in 1997 and is based in Oslo, Norway.",Oslo,,Norway,[],http://carasent.com,1,c/o Advokatsenteret Kristian,,Health Information Services,25,25.9,16.786497,,0,,26.7,,114187,,25,21.602942,,25.9,,114187,,,,,1525996800,0.440766,,,25.3,2,NOK,,106120,,,,1056478784,,,78567,18.116447,25.3,26.1,,,106120,26.7,,,,7.5,25.9,False,,,26.7,OSL,CARASENT ASA,Carasent ASA,Europe/Oslo,CEST,False,7200000,EQUITY,CARA.OL,finmb_4222700,no_market,,17.576,,-0.06305,93.078,1.764045,,,,40633800,,,2.342,,,,1577750400,0.05599,-3677000,-0.09,,0.19241405,11.101623,0.62675,1640908800,1593475200,,,15670096,1024972032,,1558569600,1:4,,,,,,,,,,,https://logo.clearbit.com/carasent.com,Augusts gate 14,,,,,
CRAYON,0484,Technology,1500,"Crayon Group Holding ASA, together with its subsidiaries, operates as an IT advisory company in software and digital transformation services. It operates through Software & Cloud Direct, Software & Cloud Channel, Software & Cloud Economics, and Consulting segments. The company offers license management and consultancy services; SAM as a Service, a single hosted managed service that enables its clients to control software and technology assets across their IT environment; and SAM-iQ, which provides a centralized program interface that allows its customers to analyze, review, and manage their SAM environment. It also provides software and cloud economic services, including license management and solutions across large and mid-market enterprises, public sector, and cloud and service provider markets, as well as deployment planning services. In addition, the company offers consulting services in the areas of cloud architecture and deployment solutions, licensing environment optimization and management, security, datacenter systems, infrastructure and networking, backup and data recovery, servers environments, and storage and virtualization solutions; and managed services, such as outsourced license lifecycle management, project management, audit simulation and support, and infrastructure management and support services. Further, it provides training, events, and development programs for IT professionals. The company has operations in the Nordics, Europe, the Asia-Pacific, the Middle East and Africa, and the United States. The company has a strategic collaboration agreement with Amazon Web Services. Crayon Group Holding ASA is headquartered in Oslo, Norway.",Oslo,47 22 89 10 00,Norway,[],http://www.crayon.com/nb-NO,1,Sandakerveien 114A,,Information Technology Services,99.2,99.3,61.209488,,0,,99.8,,263009,,99.2,78.49412,,99.3,,263009,,,,,,1.349002,,,98.1,2,NOK,,66058,,,,8051607552,,,240246,0.5303168,98.1,99.2,,0,66058,103,92.71027,,,29.8,98.8,False,,0,99.8,OSL,CRAYON GROUP HLD,Crayon Group Holding ASA,Europe/Oslo,CEST,False,7200000,EQUITY,CRAYON.OL,finmb_46100086,no_market,,0.527,,-0.00343,46.143,2.216301,,1.07,,81165400,,,8.798,,,,1577750400,0.21603,-52075000,-0.691,,0.19241405,11.27529,0.60696,1640908800,1585612800,,,34221159,8007133696,,,,,,,,,,,,,,https://logo.clearbit.com/crayon.com,,,,,,
CLOUD-ME,0273,Utilities,,"Cloudberry Clean Energy AS operates as a renewable energy company. The company owns, develops, and operates hydropower plants and wind farms in Norway and Sweden. Cloudberry Clean Energy AS was founded in 2017 and is headquartered in Oslo, Norway.",Oslo,,Norway,[],http://www.cloudberry.no,1,FrOeyas Gate 15,,Utilities—Renewable,12.3,12.2,12.786586,,0,,12.88,,76151,,12.3,12.204588,,12.2,,76151,,,,,,,,,12.2,2,NOK,,46769,,,,481006240,,,90609,1721.4514,12.2,12.5,,,46769,19,,,,10.54,12.45,False,,,12.88,OSL,CLOUDBERRY CLEAN,Cloudberry Clean Energy AS,Europe/Oslo,CEST,False,7200000,EQUITY,CLOUD-ME.OL,finmb_657338383,no_market,,1735.223,,0,-186.029,-0.15988797,,,,55147200,,,1.271,,,,1577750400,,-2609160,-0.687,,0.19241405,9.834776,,1640908800,,,,14542165,484854272,,,,,,,,,,,,,,https://logo.clearbit.com/cloudberry.no,,,,,,
BRA-ME,5014,Financial Services,51,"BRAbank ASA operates as a digital bank in Norway. It offers consumer finance, unsecured financing to private individuals, saving accounts, and credit cards, as well as payment insurance loans and payment solutions. The company was formerly known as Monobank ASA and changed its name to BRAbank ASA in June 2019. BRAbank ASA was founded in 2015 and is headquartered in Bergen, Norway.",Bergen,47 55 96 10 00,Norway,[],http://www.brabank.no,1,Starvhusgaten 4,,Banks—Regional,0.51,0.51,0.39467153,,0,,0.54,,865721,,0.51,0.41264707,,0.51,,865721,,,,,,1.176394,,,0.51,4,NOK,,393227,,,,319218656,,,982678,7.035277,0.51,0.53,,,393227,2.26,,,,0.262,0.51,False,,,0.54,OSL,BRABANK ASA (NEW),BRAbank ASA,Europe/Oslo,CEST,False,7200000,EQUITY,BRA-ME.OL,finmb_316669435,no_market,,7.289,,-2.80288,,-0.6214286,,,,625918976,,,1.287,,,,1577750400,,-127178000,-0.203,,0.19241405,0.3962704,,1640908800,1585612800,,,320670596,330731840,,1583884800,0:1,,,,,,,,,,,https://logo.clearbit.com/brabank.no,,,,,,
DNO,0250,Energy,1318,"DNO ASA engages in the exploration, development, and production of oil and gas assets in the Middle East and the North Sea. Its flagship project is the Tawke field that is located in the Kurdistan region of Iraq. As of December 31, 2019, its proven reserves consisted of 205.6 million barrels of oil equivalent (MMboe); proven and probable reserves included 344.8 MMboe; and proven, probable, and possible reserves consisted of 539.9 MMboe. The company was founded in 1971 and is headquartered in Oslo, Norway.",Oslo,47 23 23 84 80,Norway,[],http://www.dno.no,1,Dokkveien 1,47 23 23 84 81,Oil & Gas E&P,5.578,5.6,5.408384,0.007888132,,,5.638,,4129595,,5.578,5.8719997,0.044,5.6,,4129595,,,,0.4,1571961600,1.96806,,,5.538,2,NOK,,2785469,,,,5413653504,,,7611490,6.9459243,5.538,5.552,,728400,2785469,14.755,16.818182,,,2.5,5.542,False,0.072,162000,5.638,OSL,DNO ASA,DNO ASA,Europe/Oslo,CEST,False,7200000,EQUITY,DNO.OL,finmb_878127,no_market,,7.797,,-0.19066,19.08,-0.5293819,,0.33,,975433024,,,0.988,,,,1577750400,0.14917,-148600000,-0.15,,0.19241405,5.617409,0.40448,1640908800,1593475200,,,536593797,6076948480,,1150416000,4:1,,,,,,,,,,,https://logo.clearbit.com/dno.no,Aker Brygge,,,,,
EAM,0287,Utilities,,"EAM Solar ASA acquires, owns, and operates solar power plants in Europe. The company sells electricity under long-term fixed price sales contracts. It owns and operates four power plants with a combined installed capacity of 4.0 MW in Italy. The company was founded in 2011 and is based in Oslo, Norway.",Oslo,47 91 61 10 09,Norway,[],http://www.eamsolar.no,1,Dronningen 1,,Utilities—Renewable,12.85,13.75,12.152846,0.0008560311,0,,13.75,,13056,,12.85,12.842648,0.011,13.75,,13056,,,,,1399852800,0.667828,,,12.1,2,NOK,,14942,,,,83939576,,,11206,,12.1,12.7,,94600,14942,22,,,,6.66,12.25,False,,280300,13.75,OSL,EAM SOLAR ASA,EAM Solar ASA,Europe/Oslo,CEST,False,7200000,EQUITY,EAM.OL,finmb_142079547,no_market,,,,0.88075995,,-0.2988506,,,,6852210,,,2.096,,,,1577750400,0.28467,,-0.152,,0.19241405,5.8444657,0.42780998,1640908800,1593475200,,,3730069,88050896,,,,,,,,,,,,,,https://logo.clearbit.com/eamsolar.no,,,,,,
DOF,5392,Energy,3134,"DOF ASA, together with its subsidiaries, owns and operates a fleet of offshore vessels worldwide. The company operates through three segments: Platform Supply Vessel (PSV), Anchor Handling Tug Supply Vessel (AHTS), and Subsea Vessel and Subsea Engineering. It operates a fleet of PSVs that are used to transport oilfield products and supplies to offshore drilling and production facilities; AHTS used to set anchors for drilling rigs, and tow mobile drilling rigs and equipment from one location to another; and subsea vessels used for a range of subsea services. The company also provides subsea services comprising project management, engineering, construction and installation, life-of-field, decommissioning/field abandonment, and survey and positioning, as well as inspection, repair, and maintenance services. In addition, it offers marine management services, such as crewing, chartering, mobilization, maintenance, refurbishment, projects and new building, and compliance services. As of December 31, 2019, the company operated a fleet of 67 vessels, including 16 PSVs, 20 AHTSs, and 31 subsea/construction vessels, as well as 72 remote operated vehicles and 2 autonomous underwater vehicles. It operates in Brazil, the United Kingdom, Australia, Norway, Canada, the United States, Guyana, the Philippines, Angola, Argentina, and internationally. The company was founded in 1981 and is headquartered in StorebÃ¸, Norway.",StorebÃ¸,47 56 18 10 00,Norway,[],http://www.dof.no,1,Alfabygget,47 56 18 10 06,Oil & Gas Equipment & Services,0.57,0.58,0.7883723,,0,,0.58,,883056,,0.57,0.59161764,,0.58,,883056,,,,,1242432000,1.937862,,,0.56,4,NOK,,374619,,,,176040448,,,827988,0.026925735,0.56,0.572,,4700000,374619,2.8,0.6729412,,,0.5,0.564,False,,1357000,0.58,OSL,DOF ASA,DOF ASA,Europe/Oslo,CEST,False,7200000,EQUITY,DOF.OL,finmb_884333,no_market,,2.826,,-1.0703601,9.437,-0.78174907,,0.85,,307763008,,,-2.801,,,,1577750400,0.04079,-6998000128,-22.151,,0.19241405,,0.57965,1640908800,1593475200,,,108581786,18478424064,,1527206400,1:10,,,,,,,,,,,https://logo.clearbit.com/dof.no,,,,,,
BOUVET,0369,Technology,1575,"Bouvet ASA provides information technology, digital communication, and enterprise management services in Norway, Sweden, and internationally. The company designs, develops, and provides advisory services on IT solutions and digital communication. Bouvet ASA was founded in 2002 and is based in Oslo, Norway.",Oslo,47 23 40 60 00,Norway,[],http://www.bouvet.no,1,SÃ¸rkedalsveien 8,,Information Technology Services,594,598,455.54016,0.013888889,0.7019,,598,,4109,,594,540.05884,8.25,598,,4109,,,,8.25,1590105600,0.741579,,,594,2,NOK,32.064777,1779,,,,6088083968,,,7038,2.75609,594,596,,166400,1779,598,42.919075,,4.1,290,594,False,0.0139,27300,598,OSL,BOUVET ASA,Bouvet ASA,Europe/Oslo,CEST,False,7200000,EQUITY,BOUVET.OL,finmb_34102981,no_market,,2.691,,0.08663999,23.223,0.9003322,,13.84,,10249300,,,37.632,,,,1577750400,0.31916,191378000,18.525,,0.19241405,15.784439,0.29916,1640908800,1585612800,,,7590394,5943324672,,,,,,0.21,,,,,,,,https://logo.clearbit.com/bouvet.no,,,,,,
