ticker,52WeekChange,SandP52WeekChange,annualHoldingsTurnover,annualReportExpenseRatio,beta,beta3Year,bookValue,category,dateShortInterest,earningsQuarterlyGrowth,enterpriseToEbitda,enterpriseToRevenue,enterpriseValue,fiveYearAverageReturn,floatShares,forwardEps,forwardPE,fundFamily,fundInceptionDate,heldPercentInsiders,heldPercentInstitutions,lastCapGain,lastDividendValue,lastFiscalYearEnd,lastSplitDate,lastSplitFactor,legalType,maxAge,morningStarOverallRating,morningStarRiskRating,mostRecentQuarter,netIncomeToCommon,nextFiscalYearEnd,pegRatio,priceHint,priceToBook,priceToSalesTrailing12Months,profitMargins,revenueQuarterlyGrowth,sharesOutstanding,sharesPercentSharesOut,sharesShort,sharesShortPreviousMonthDate,sharesShortPriorMonth,shortPercentOfFloat,shortRatio,threeYearAverageReturn,totalAssets,trailingEps,yield,ytdReturn
AFK,-0.12837839,0.18931425,,,0.217216,,1387.583,,,-0.414,11.15,1.092,5318701056,,295418,,,,-,,,,,1546214400,2018-04-27,1/5,,1,,,1569801600,48413000,1609372800,,2,1.8593482,,0.00994,,2189420,,,-,,,,,,22.268,,
SPOL,0.11707318,0.18931425,,,0.489832,,135.354,,,0.136,,11.667,49174761472,,114416666,8.88,,,-,,,,,1546214400,-,,,1,,,1569801600,1382000000,1609372800,,2,0.6745275,,0.46382,,115830000,,,-,,,,,,11.354,,
NAVA,1.2541883,0.18931425,,,0.449718,,8.438,,,,-78.2,1.109,214491648,,2769518,,,,-,,,,,1546214400,-,,,1,,,1569801600,-1313225,1609372800,,2,2.1450582,,0.00736,,11867700,,,-,,,,,,0.131,,
AKERBP,0.06840384,0.18931425,,,1.209975,,6.792,,,,45.861,29.888,97077567488,,107413688,,,,-,,,,,1546214400,2009-12-23,1/1,,1,,,1569801600,93021000,1609372800,,2,38.383396,,0.02864,,360113984,,,-,,,,,,0.258,,
MGN,0.25,0.18931425,,,0.871279,,1.892,,,-0.985,,7.058,330293760,,24774239,,,,-,,,,,1546214400,2011-12-01,100/1,,1,,,1569801600,72500000,1609372800,,2,3.9640594,,1.54915,,52585800,,,-,,,,,,1.378,,
DOF,-0.6747848,0.18931425,,,2.21802,,5.291,,,,13.541,3.333,20405774336,,108876243,0.85,,,-,,,,,1546214400,2018-05-25,10/1,,1,,,1569801600,-2596999936,1609372800,,4,0.24607825,,-0.42414,,300888000,,,-,,,,,,-8.632,,
AKSO,-0.49586207,0.18931425,,,0.95012,,27.241,,,-0.404,7.897,0.468,13518900224,,141736500,2.33,,,-,,,,,1546214400,2007-03-30,5/1,,1,,,1569801600,357000000,1609372800,,2,0.78190964,,0.01237,,270851008,,,-,,,,,,1.317,,
EMGS,0.16666663,0.18931425,,,2.122284,,-0.016,,,,18.015,4.249,278620960,,54446720,-0.08,,,-,,,,,1546214400,2016-07-01,40/1,,1,,,1569801600,-10103000,1609372800,,4,,,-0.15408,,130970000,,,-,,,,,,-0.077,,
SPOG,0.014869928,0.18931425,,,0.10539,,195.835,,,-0.312,,35.659,23709521920,,16181310,5.06,,,-,,,,,1546214400,-,,,1,,,1569801600,91300000,1609372800,,2,0.27880612,,0.42578,,20731200,,,-,,,,,,4.4,,
STORM,-0.11500001,0.18931425,,,0.875301,,0.467,,,,-175.273,21.793,49251584,,5022360,0.09,,,-,,,,,1546214400,2019-07-10,10/1,,1,,,1561852800,9000,1609372800,,4,7.6659527,,0.00398,,8834560,,,-,,,,,,0.001,,
NKR,Infinity,0.18931425,,,-0.220434,,1.699,,,26.565,-8.632,-0.528,-112243344,,47238782,,,,-,,,,,1546214400,-,,,1,,,1569801600,-13343000,1609372800,,4,1.0300176,,0.5348,,105613000,,,-,,,,,,1.125,,
MORG,0.15217388,0.18931425,,,0.103781,,694.272,,,0.208,,20.358,30761154560,,7644131,30.98,,,-,,,,,1546214400,-,,,1,,,1569801600,321000000,1609372800,,2,0.45803377,,0.43812,,9861700,,,-,,,,,,32.558,,
MOWI,Infinity,0.18931425,,,-0.156878,,5.576,,,,,,119711219712,,439472032,15.74,,,-,,,,,1546214400,2014-01-21,10/1,,1,,,1569801600,,1609372800,,2,40.853657,,0.10637999,,517111008,,,-,,,,,,0.932,,
AASB-ME,0.10810816,0.18931425,,,0.220647,,,,,0.063,,,,,,,,,-,,,,,1546214400,-,,,1,,,1569801600,41275000,1609372800,,2,,,0.40016997,,1013910,,,-,,,,,,,,
INC,0.30645156,0.18931425,,,1.057119,,0.252,,,,-9.977,0.363,148669632,,39933298,,,,-,,,,,1546214400,2015-07-14,10/1,,1,,,1569801600,27022000,1609372800,,4,3.1349206,,-0.16052,,107511000,,,-,,,,,,-0.604,,
BGBIO,-0.35251796,0.18931425,,,0.898617,,4.526,,,,-4.615,81.944,902775040,,33387518,-3.85,,,-,,,,,1546214400,-,,,1,,,1569801600,-192764992,1609372800,,2,3.9814405,,0,,61076600,,,-,,,,,,-3.499,,
SAGA,0.06862748,0.18931425,,,0.149637,,1.162,,,,24.752,7.489,238834816,,27306973,,,,-,,,,,1546214400,-,,,1,,,1569801600,-74573000,1609372800,,4,0.9552496,,-2.33837,,266150000,,,-,,,,,,-0.283,,
NHY,-0.2004494,0.18931425,,,0.693483,,39.197,,,,10.121,0.553,84435517440,,1338163200,3.72,,,-,,,,,1546214400,2006-05-10,1/5,,1,,,1569801600,-2028000000,1609372800,,2,0.80592906,,-0.01328,,2048000000,,,-,,,,,,-0.991,,
SRBANK,0.06956518,0.18931425,,,0.480289,,92.486,,,-0.065,,22.399,139835506688,,174255643,,,,-,,,,,1546214400,2007-10-29,1/2,,1,,,1569801600,3140000000,1609372800,,2,1.057998,,0.50713,,255660000,,,-,,,,,,12.346,,
CARA,Infinity,0.18931425,,,0.223652,,2.115,,,3.717,41.415,9.409,410592512,,13241402,,,,-,,,,,1546214400,2019-05-23,4/1,,1,,,1569801600,608000,1609372800,,2,4.6524825,,0.01393,,40633800,,,-,,,,,,0.015,,
ARCHER,-0.45179582,0.18931425,,,3.061142,,0.656,,,,11.052,1.266,1062093632,,103891411,0.06,,,-,,,,,1546214400,2015-09-28,10/1,,1,,,1569801600,-108500000,1609372800,,4,4.603658,,-0.12929,,148032000,,,-,,,,,,-0.74,,
LAVO-ME,-0.80062497,0.18931425,,,,,,,,,,,,,,,,,-,,,,,,-,,,1,,,,,,,4,,,0,,151838000,,,-,,,,,,,,
NAPA,1.7643478,0.18931425,,,-0.687047,,0.397,,,,,,155094368,,15755800,,,,-,,,,,1546214400,2016-04-25,1/4,,1,,,1569801600,,1609372800,,4,12.342569,,-0.36110002,,83068200,,,-,,,,,,-0.862,,
GEOS-ME,Infinity,0.18931425,,,,,8.675,,,-0.979,62.51,6.187,412458464,,22989151,,,,-,,,,,1546214400,-,,,1,,,1561852800,-18102084,1609372800,,4,0.4034582,,-0.27154,,35415900,,,-,,,,,,-0.618,,
JPK-ME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOGN,0.049999952,0.18931425,,,-0.081255,,1411.696,,,3.58,,-5.566,-742293504,,382017,,,,-,,,,,1546214400,-,,,1,,,1569801600,4659000,1609372800,,2,0.07437862,,0.26904,,632500,,,-,,,,,,7.366,,
FIVEPG,-0.70703125,0.18931425,,,1.337795,,0.174,,,,,,17868056,,27148061,,,,-,,,,,1546214400,2017-11-29,5/1,,1,,,1561852800,,1609372800,,4,1.9885057,,0,,51057200,,,-,,,,,,-0.118,,
ABT,0.03875971,0.18931425,,,1.045052,,1.923,,,,-1.54,20.632,26571772,,4363739,-0.54,,,-,,,,,1546214400,2011-06-27,20/1,,1,,,1561852800,-18216404,1609372800,,4,1.372855,,0,,6956810,,,-,,,,,,-1.941,,
QEC,-0.34756756,0.18931425,,,2.032307,,0.332,,,,,,513916320,,411642255,0.16,,,-,,,,,1546214400,-,,,1,,,1569801600,,1609372800,,4,3.6445785,,0.45273,,427907008,,,-,,,,,,-0.038,,
MELG,0.20338988,0.18931425,,,0.060337,,383.594,,,0.051,,9.126,1924643968,,1677534,,,,-,,,,,1546214400,-,,,1,,,1569801600,36858000,1609372800,,2,0.37018305,,0.42343,,2776220,,,-,,,,,,12.639,,
HAFNIA,Infinity,0.18931425,,,,,2.922,,,,154.944,27.523,10139381760,,,,,,-,,,,,1546214400,-,,,1,,,1569801600,-19781000,1609372800,,2,8.896304,,-0.0537,,,,,-,,,,,,-0.161,,
PSE,-0.24598932,0.18931425,,,-0.090104,,0.714,,,,13.023,3.113,183774688,,283251,,,,-,,,,,1546214400,2012-10-24,11/1,,1,,,1561852800,5349000,1609372800,,4,3.9495797,,0.09061,,59133800,,,-,,,,,,0.09,,
PEN,0.58565736,0.18931425,,,1.330651,,0.855,,,,48.331,30.272,1249489792,,49744206,-0.05,,,-,,,,,1546214400,2016-05-30,10/1,,1,,,1569801600,5661000,1609372800,,2,22.947369,,0.13368,,68799904,,,-,,,,,,0.091,,
FKRAFT,0.62235653,0.18931425,,,,,8.497,,,0.303,11.274,0.698,5060633600,,69859900,,,,-,,,,,1546214400,-,,,1,,,1569801600,315863008,1609372800,,2,6.4140286,,0.04354,,104496000,,,-,,,,,,2.986,,
KOMP,-0.061194003,0.18931425,,,0.823293,,10.19,,,0.072,,1.427,1232395264,,93368537,2.63,,,-,,,,,1546214400,-,,,1,,,1569801600,312453056,1609372800,,2,1.2286557,,0.36507,,183847008,,,-,,,,,,1.659,,
ODF,-0.11986303,0.18931425,,,0.018503,,7.047,,,,26.284,3.679,3226589952,,22989844,-0.2,,,-,,,,,1546214400,2005-05-06,1/2,,1,,,1569801600,-74234000,1609372800,,2,3.6611323,,-0.08464,,60020300,,,-,,,,,,-0.942,,
RISH,0.03571427,0.18931425,,,0.594529,,21.008,,,,20.374,7.415,1694016896,,5049248,,,,-,,,,,1546214400,2007-04-13,1/10,,1,,,1569801600,276171008,1609372800,,2,0.41412795,,1.2089,,86032496,,,-,,,,,,3.461,,
GOGL,-0.14500004,0.18931425,,,1.96331,,10.425,,,0.04,40.304,13.158,8443292160,,93855631,,,,-,,,,,1546214400,2016-08-01,5/1,,1,,,1569801600,19734000,1609372800,,2,4.759712,,0.03075,,143278000,,,-,,,,,,0.138,,
FLNG,-0.38450706,0.18931425,,,0.110521,,15.168,,,-0.603,77.24,51.027,5310629888,,29379883,0.14,,,-,,,,,1546214400,2019-03-11,10/1,,1,,,1569801600,8349000,1609372800,,2,5.6698313,,0.08022001,,54110600,,,-,,,,,,0.15,,
MEDI,1.8773587,0.18931425,,,-0.148833,,12.268,,,0.516,31.968,9.159,3325555712,,10573352,2.64,,,-,,,,,1546214400,-,,,1,,,1569801600,78710000,1609372800,,2,14.916858,,0.21677999,,18040500,,,-,,,,,,4.328,,
BWLPG,1.4620461,0.18931425,,,1.191472,,7.526,,,,49.443,16.741,11896975360,,75043507,0.21,,,-,,,,,1546214400,-,,,1,,,1569801600,86150000,1609372800,,2,10.0916815,,0.12123,,138618000,,,-,,,,,,0.606,,
TIETOO,Infinity,0.18931425,,,0.459372,,,,,-0.339,,,17804032000,,61959212,,,,-,,,,,1546214400,-,,,1,,,1569801600,,1609372800,,2,,,0.0636,,118254000,,,-,,,,,,,,
IOX,-0.44444448,0.18931425,,,1.930008,,-0.112,,,,38.119,10.326,175194000,,62116215,0.01,,,-,,,,,1546214400,2015-07-06,10/1,,1,,,1569801600,-9930000,1609372800,,4,,,-0.58529,,96874496,,,-,,,,,,-0.101,,
DDASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQNR,-0.14427233,0.18931425,,,0.790828,,12.311,,,,24.427,8.339,581513248768,,1053695080,2.23,,,-,,,,,1546214400,2006-05-10,1/5,,1,,,1569801600,5445000192,1609372800,,2,13.686947,,0.07808,,3308169984,,,-,,,,,,1.635,,
SNI,0.09073365,0.18931425,,,0.955752,,22.504,,,0.225,23.499,4.396,9081071616,,26005865,1.5,,,-,,,,,1543536000,-,,,1,,,1567209600,18692000,1606694400,,2,5.0302167,,0.00908,,60523800,,,-,,,,,,0.308,,
JIN,-0.27294117,0.18931425,,,0.741753,,2.261,,,,50.744,11.498,702353984,,41890971,0.21,,,-,,,,,1546214400,-,,,1,,,1569801600,-4230000,1609372800,,2,2.7244582,,-0.06925,,109259000,,,-,,,,,,-0.039,,
KIT,0.13853312,0.18931425,,,1.214802,,4.036,,,0.129,9.744,0.794,2500387328,,167920083,0.76,,,-,,,,,1546214400,-,,,1,,,1569801600,126180000,1609372800,,2,2.3562934,,0.04007,,179104000,,,-,,,,,,0.699,,
NOR,0.021739125,0.18931425,,,-0.189863,,22.771,,,,108.94,40.175,6539018240,,6489777,17.14,,,-,,,,,1546214400,2015-05-15,100/1,,1,,,1569801600,160256704,1609372800,,2,10.298186,,0.98460996,,24549000,,,-,,,,,,6.373,,
TRE,0.2606635,0.18931425,,,0.861313,,2.909,,,,,215.317,2935854080,,55660968,,,,-,,,,,1546214400,-,,,1,,,1561852800,171296000,1609372800,,2,4.572018,,12.562961,,217335008,,,-,,,,,,0.783,,
LSTSB-ME,Infinity,0.18931425,,,,,877.957,,,0.245,,15.153,2751229952,,524910,,,,-,,,,,1546214400,-,,,1,,,1569801600,90434000,1609372800,,2,0.13554195,,0.49807,,1000000,,,-,,,,,,90.434,,
IDEX,-0.66459626,0.18931425,,,1.91794,,0.25,,,,-2.32,168.68,579920384,,300608936,-0.27,,,-,,,,,1546214400,2010-03-10,3/1,,1,,,1569801600,-262911008,1609372800,,4,4.296,,0,,653414016,,,-,,,,,,-0.46,,
SDSD,0.13761461,0.18931425,,,0.555108,,0.207,,,,,62.593,699096512,,319682909,0.02,,,-,,,,,1546214400,2017-05-05,3/1,,1,,,1569801600,9672000,1609372800,,4,6.0144925,,0.86597,,576025984,,,-,,,,,,0.017,,
HYARD,-0.68295217,0.18931425,,,-0.243765,,6.653,,,,-5.464,0.316,921256448,,7737999,,,,-,,,,,1546214400,-,,,1,,,1561852800,-215399008,1609372800,,4,0.47196755,,-0.07383,,24726000,,,-,,,,,,-8.68,,
EPIC-ME,Infinity,0.18931425,,,0.24296,,2.773,,,,49.729,11.072,1853080064,,47816496,,473.33334,,-,,,,,1546214400,-,,,1,,,1569801600,-3849294,1609372800,,2,5.1208076,,-0.023,,106600000,,,-,,,,,,-0.036,,
AUSS,-0.16666669,0.18931425,,,-0.384553,,58.968,,,,11.689,1.516,34826407936,,85353419,11.99,,,-,,,,,1546214400,-,,,1,,,1569801600,1153472000,1609372800,,2,1.5533849,,0.050219998,,201824000,,,-,,,,,,5.713,,
VISTIN,0.3079896,0.18931425,,,0.625984,,9.203,,,,14.418,0.697,147741616,,22393576,1.17,,,-,,,,,1546214400,-,,,1,,,1569801600,3623000,1609372800,,2,1.0779094,,-0.00909,,44344600,,,-,,,,,,-0.043,,
BOR,-0.27106225,0.18931425,,,0.86082,,56.58,,,0.335,16.447,1.319,1154243968,,4395744,-4.23,,,-,,,,,1546214400,-,,,1,,,1569801600,5430000,1609372800,,2,0.35171437,,0.0062,,9601220,,,-,,,,,,0.904,,
JAEREN,0.051470637,0.18931425,,,0.228639,,360.011,,,0.341,,10.367,3493533184,,1005685,14.04,,,-,,,,,1546214400,-,,,1,,,1569801600,74823000,1609372800,,2,0.3972101,,0.41518003,,4932110,,,-,,,,,,14.922,,
OKEA,Infinity,0.18931425,,,,,16.487,,,,1.843,1.1,2748276992,,24065586,,,,-,,,,,1546214400,-,,,1,,,1569801600,-125510000,1609372800,,2,1.023837,,-0.048210002,,102064000,,,-,,,,,,-1.532,,
PCIB,1.4285715,0.18931425,,,-0.543845,,7.485,,,,-29.011,219.684,2251098624,,26608218,-2.92,,,-,,,,,1546214400,-,,,1,,,1569801600,-68133000,1609372800,,2,9.338677,,0,,37265900,,,-,,,,,,-1.843,,
ASA-ME,0.8239436,0.18931425,,,0.560698,,3.032,,,,-1134.014,3635.674,9176441856,,40703642,,,,-,,,,,1546214400,-,,,1,,,1561852800,-14807000,1609372800,,2,42.711082,,0,,71276096,,,-,,,,,,-0.234,,
AKVA,0.060171843,0.18931425,,,0.046661,,32.93,,,0.486,11.293,1.126,3543555072,,7912117,5.73,,,-,,,,,1546214400,-,,,1,,,1569801600,118348000,1609372800,,2,2.2289705,,0.0376,,33334300,,,-,,,,,,3.56,,
BIOTEC,0.19000006,0.18931425,,,0.279163,,0.949,,,,-26.256,2.81,225697040,,31360503,-0.04,,,-,,,,,1546214400,-,,,1,,,1569801600,-9279000,1609372800,,4,5.216017,,-0.11554,,48334700,,,-,,,,,,-0.209,,
MSEIS,-0.7447674,0.18931425,,,0.337892,,1.242,,,,18.011,1.734,799948224,,126082656,0.42,,,-,,,,,1546214400,-,,,1,,,1569801600,-107574000,1609372800,,4,3.5346215,,-0.23313,,185167008,,,-,,,,,,-0.665,,
SBX,-0.5874404,0.18931425,,,3.015285,,0.109,,,,-118.658,6.401,283591840,,418544894,-0.01,,,-,,,,,1546214400,2018-08-28,10/1,,1,,,1569801600,-15699000,1609372800,,4,4.642202,,-0.35437,,538931008,,,-,,,,,,-0.041,,
ATLA NOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QFR,-0.19921869,0.18931425,,,0.987932,,4.511,,,,13.384,0.855,819194432,,45371381,0.65,,,-,,,,,1546214400,-,,,1,,,1569801600,-5638000,1609372800,,2,1.35225,,-0.00588,,89223400,,,-,,,,,,-0.065,,
NATTO,-0.04651171,0.18931425,,,0.814963,,6.174,,,,19.526,1.26,150562880,,6606536,-0.07,,,-,,,,,1546214400,2011-11-03,100/1,,1,,,1569801600,4654000,1609372800,,2,1.3200518,,0.03894,,18172800,,,-,,,,,,0.23,,
AMSC,-0.04545456,0.18931425,,,0.317779,,2.739,,,0.208,28.737,27.729,2434619904,,44908344,0.37,,,-,,,,,1546214400,-,,,1,,,1569801600,4791000,1609372800,,2,11.555311,,0.054569997,,60616500,,,-,,,,,,0.079,,
ZWIPE-ME,Infinity,0.18931425,,,,,5.02,,,,-0.468,17.85,34754360,,9136289,,,,-,,,,,1546214400,-,,,1,,,1561852800,-78317000,1609372800,,2,1.304781,,0,,15946200,,,-,,,,,,-4.911,,
TECH,-0.07499999,0.18931425,,,-0.826353,,2.708,,,,38.235,0.46,512304896,,27815557,,,,-,,,,,1546214400,2016-03-11,10/1,,1,,,1569801600,-64878000,1609372800,,4,1.0893649,,-0.0582,,159055008,,,-,,,,,,-0.394,,
PPG PREF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADE,Infinity,0.18931425,,,,,,,,0.555,,,66684379136,,219479473,,,,-,,,,,1546214400,-,,,1,,,1569801600,,1609372800,,2,,,0.04859,,684947968,,,-,,,,,,,,
BDRILL,-0.49166667,0.18931425,,,1.699,,12.188,,,,-200.148,28.117,8286119424,,72494041,-0.14,,,-,,,,,1546214400,2019-06-26,5/1,,1,,,1569801600,-347800000,1609372800,,2,5.11979,,-1.18018,,110818000,,,-,,,,,,-3.264,,
HEX,0.38260865,0.18931425,,,0.450522,,11.922,,,0.704,31.53,2.485,7210221568,,91248972,0.88,,,-,,,,,1546214400,-,,,1,,,1569801600,119872000,1609372800,,2,2.6379802,,0.04132,,181316000,,,-,,,,,,0.7,,
RAKP,-0.0840708,0.18931425,,,0.850362,,2.94,,,0.758,6.077,4.325,4366928896,,85089123,,,,-,,,,,1546214400,-,,,1,,,1561852800,184500000,1609372800,,2,3.5204082,,0.18273,,178598000,,,-,,,,,,0.593,,
POL,0.52671754,0.18931425,,,0.139983,,47.868,,,8.854,28.269,1.065,2147482752,,10751434,,,,-,,,,,1546214400,-,,,1,,,1569801600,173060992,1609372800,,2,0.84816575,,0.0858,,48763400,,,-,,,,,,3.359,,
HBC,2.8132298,0.18931425,,,0.687047,,0.448,,,,-69.713,45.725,3251483904,,129293615,,,,-,,,,,1546214400,-,,,1,,,1569801600,-79228000,1609372800,,2,21.651785,,-1.11418,,325815008,,,-,,,,,,-0.27,,
BON,1.054054,0.18931425,,,0.409493,,140.915,,,,6.72,1.497,11667659776,,19787538,,,,-,,,,,1546214400,2006-06-01,1/4,,1,,,1569801600,-120820000,1609372800,,2,1.3518789,,0.00765,,42531900,,,-,,,,,,1.403,,
NEXT,-0.88841397,0.18931425,,,2.507642,,4.336,,,,-0.102,0.136,14234534,,33598756,-6.1,,,-,,,,,1546214400,-,,,1,,,1569801600,-155683008,1609372800,,4,0.7022602,,-1.49009,,42930600,,,-,,,,,,-4.612,,
TOM,0.3843137,0.18931425,,,0.562349,,33.625,,,-0.038,24.173,4.838,44723023872,,108355112,5.73,,,-,,,,,1546214400,2000-11-22,1/2,,1,,,1569801600,788899968,1609372800,,2,8.339033,,0.08534,,147520000,,,-,,,,,,5.34,,
COV,0.64383554,0.18931425,,,0.504424,,0.808,,,8.632,,,742728000,,2063546,0.26,,,-,,,,,1546214400,-,,,1,,,1569801600,,1609372800,,2,119.43069,,0.14269,,7736750,,,-,,,,,,-0.033,,
PLCS,0.053191423,0.18931425,,,1.742558,,0.17,,,,13.547,2.997,916215616,,322930363,-0.01,,,-,,,,,1546214400,2017-05-19,10/1,,1,,,1569801600,-9108000,1609372800,,4,6.9764705,,-0.029790001,,513787008,,,-,,,,,,-0.018,,
HAVI,-0.1424731,0.18931425,,,1.440868,,-40.465,,,,18.311,6.25,4317725184,,9552129,-2,,,-,,,,,1546214400,2018-01-04,100/1,,1,,,1569801600,-1084418944,1609372800,,4,,,-1.5698301,,23776300,,,-,,,,,,-45.601,,
TOTG,0.13223135,0.18931425,,,0.203539,,307.609,,,0.108,,9.562,3921736192,,3870583,14.88,,,-,,,,,1546214400,2012-05-02,240/340,,1,,,1569801600,101261000,1609372800,,2,0.44537058,,0.4621,,6124530,,,-,,,,,,16.121,,
XXL,-0.6149204,0.18931425,,,1.21802,,27.688,,,-0.686,15.723,0.759,7012540416,,73881237,3.04,,,-,,,,,1546214400,2014-09-30,4/1,,1,,,1569801600,106000000,1609372800,,2,0.55475295,,0.011469999,,165763008,,,-,,,,,,0.773,,
SBVG,0.109510064,0.18931425,,,0.393403,,81.579,,,-0.119,,8.378,10055190528,,56984308,4.12,,,-,,,,,1546214400,2011-11-07,5/6,,1,,,1569801600,289670016,1609372800,,2,0.46948355,,0.42745999,,63101400,,,-,,,,,,4.591,,
SOR,0.08786607,0.18931425,,,-0.230088,,798.913,,,0.518,,23.057,53307510784,,6502933,10.48,,,-,,,,,1546214400,-,,,1,,,1569801600,170000000,1609372800,,2,0.13017687,,0.4481,,15663900,,,-,,,,,,10.829,,
VVL,0.14179099,0.18931425,,,0.171359,,268.474,,,-0.01,,12.488,1317921920,,1692726,18.25,,,-,,,,,1546214400,2014-05-13,1/20,,1,,,1569801600,43355000,1609372800,,2,0.57361233,,0.41081002,,2203960,,,-,,,,,,22.81,,
BSP-ME,-0.67157626,0.18931425,,,-11.622469,,11.848,,,,,,108733872,,2090193,,,,-,,,,,1546214400,2019-07-31,25/1,,1,,,1561852800,-5917000,1609372800,,2,0.5486158,,0,,9180540,,,-,,,,,,-2.682,,
NANO,-0.55575114,0.18931425,,,-0.072405,,5.394,,,,-3.017,,1191868544,,44055891,-7.96,,,-,,,,,1546214400,-,,,1,,,1569801600,-384472000,1609372800,,2,5.2206154,,0,,66143400,,,-,,,,,,-7.253,,
WWI,-0.07288998,0.18931425,,,1.197908,,40.061,,,,69.932,8.867,7412756992,,22552261,2.77,,,-,,,,,1546214400,2004-10-14,1/2,,1,,,1569801600,70000000,1609372800,,2,3.6069992,,0.083730005,,34000000,,,-,,,,,,1.508,,
NOD,0.79401994,0.18931425,,,1.370876,,1.285,,,-0.198,885.831,35.289,9400433664,,169113787,0.08,,,-,,,,,1546214400,2010-06-15,1/5,,1,,,1569801600,314000,1609372800,,2,41.867706,,0.00118,,175662000,,,-,,,,,,0.002,,
BOUVET,0.6933962,0.18931425,,,0.339501,,25.959,,,0.669,15.472,1.814,3771593216,,7555363,13.84,,,-,,,,,1546214400,-,,,1,,,1569801600,179084000,1609372800,,2,13.8295,,0.08614001,,10186000,,,-,,,,,,17.352,,
SAS NOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGS,-0.9516234,0.18931425,,,,,7.83,,,,,,100955168,,,,,,-,,,,,,2019-07-03,50/1,,1,,,1569801600,,,,4,0.5006386,,0,,58821000,,,-,,,,,,,,
ATEA,0.19190133,0.18931425,,,0.297666,,25.71,,,0.467,16.088,0.447,16361925632,,81851525,6.93,,,-,,,,,1546214400,2006-06-02,10/1,,1,,,1569801600,516000000,1609372800,,2,5.235317,,0.014090001,,109701000,,,-,,,,,,4.684,,
ASC,-0.17777777,0.18931425,,,0.778761,,1.442,,,0.45,,1.273,1411580288,,366679373,0.43,,,-,,,,,1546214400,-,,,1,,,1569801600,152487008,1609372800,,4,2.6352289,,0.13757,,456524000,,,-,,,,,,0.305,,
DNO,-0.2718618,0.18931425,,,0.778761,,1.108,,,,16.135,10.468,11153823744,,586248236,0.33,,,-,,,,,1546214400,2006-06-16,1/4,,1,,,1569801600,252900000,1609372800,,2,9.219314,,0.23735,,997814016,,,-,,,,,,0.24,,
KID,0.2625699,0.18931425,,,0.070566,,25.64,,,-0.291,12.033,1.714,3248228096,,22472100,3.77,,,-,,,,,1546214400,-,,,1,,,1569801600,151774000,1609372800,,2,1.7628706,,0.08009,,40600000,,,-,,,,,,3.734,,
ASETEK,-0.3862434,0.18931425,,,0.272727,,1.534,,,,361.323,13.057,720478016,,21963520,0.3,94.833336,,-,,,,,1546214400,-,,,1,,,1569801600,1319000,1609372800,203.53,2,18.546284,,0.0239,,25600000,,,-,,,,,,0.05,,
LSG,-0.10254133,0.18931425,,,-0.288012,,26.988,,,,18.35,2.004,41138618368,,281511241,6.14,,,-,,,,,1546214400,2017-05-24,1/10,,1,,,1569801600,1434201984,1609372800,,2,2.2261746,,0.06987,,595475968,,,-,,,,,,2.407,,
GSF,0.32750702,0.18931425,,,-0.116653,,34.489,,,,18.634,2.251,18114060288,,45033708,10.91,,,-,,,,,1546214400,-,,,1,,,1569801600,492520000,1609372800,,2,4.0795617,,0.06122,,110434000,,,-,,,,,,4.453,,
ORK,0.31107914,0.18931425,,,0.091713,,33.427,,,-0.094,15.624,2.344,99822870528,,497183445,3.88,,,-,,,,,1546214400,2007-04-20,1/5,,1,,,1569801600,3300999936,1609372800,,2,2.6990159,,0.07752,,1000310016,,,-,,,,,,3.299,,
ENTRA,0.24781847,0.18931425,,,0.316975,,118.793,,,0.331,20.789,18.231,46816325632,,126304938,7.24,,,-,,,,,1546214400,-,,,1,,,1569801600,2752999936,1609372800,,2,1.1953566,,1.0720401,,182108992,,,-,,,,,,15.115,,
TEAM,-0.081967235,0.18931425,,,0.103614,,1.675,,,,61.379,3.889,1294598528,,56665227,-0.28,,,-,,,,,1546214400,-,,,1,,,1569801600,-76815000,1609372800,,2,3.3432837,,-0.23075001,,203788000,,,-,,,,,,-0.379,,
EPR,0.43839288,0.18931425,,,0.688976,,10.224,,,0.399,13.78,1.486,9173505024,,158252428,2.59,,,-,,,,,1546214400,-,,,1,,,1569801600,387220992,1609372800,,2,3.1611893,,0.06272,,161468992,,,-,,,,,,2.398,,
MULTI,0.12179482,0.18931425,,,0.326482,,21.938,,,,19.957,0.871,3001340928,,19337890,5.33,,,-,,,,,1546214400,-,,,1,,,1569801600,46637000,1609372800,,2,3.1908104,,0.01354,,26970400,,,-,,,,,,1.729,,
SCHB,0.22986841,0.18931425,,,0.407079,,45.281,,,-0.288,21.461,3.641,68137922560,,167957918,,,,-,,,,,1546214400,-,,,1,,,1569801600,647000000,1609372800,,2,5.348822,,0.03457,,129586000,,,-,,,,,,2.718,,
