ticker,zip,sector,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,industry,address2,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
NSKOG,0213,Basic Materials,2300,"Norske Skog ASA produces and sells newsprint and magazine paper primarily in Europe and Australasia. It operates through two segments, Publication Paper Europe, and Publication Paper Australasia. The company offers improved newsprint, super calandered, light-weight coated, and book and directory paper products. Its products are used in catalogues, inserts/flyers, supplements, free-sheets, directories, direct mail, and brochures. The company sells its products under brands, including Nornews, Norbright, NorX, Norstar, Norcote, NorSC, Norbook, Vantage, and Tasman Directory. It also exports its products to North America, Africa, the Middle East, and Asia. The company was founded in 1962 and is headquartered in Oslo, Norway. Norske Skog ASA is a subsidiary of NS Norway Holding AS.",Oslo,47 22 51 20 20,Norway,[],http://www.norskeskog.com,1,PB 294 SkOeyen,Paper & Paper Products,,28.6,28.7,34.21902,0.21853146,0.6286,,28.7,,71178,,28.6,31.80857,6.25,28.7,,71178,,,,3.25,1587081600,,,,28.35,2,NOK,5.5189776,13300,,,,2351249920,,,158101,0.22087833,28.35,28.5,,,13300,45.05,,,,25.5,28.4,False,0.11399999,,28.7,OSL,NORSKE SKOG ASA,Norske Skog ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NSKOG.OL,finmb_283764576,no_market,,0.253,,0.040110003,2.418,Infinity,,,,82500000,,,60.812,,,,1577750400,0.20117001,427000000,5.164,,,0.4686575,0.66667,1640908800,1593475200,,,27535200,2688499968,,,,,,,,,,,,,,https://logo.clearbit.com/norskeskog.com,,,,,fcefc0b9-bd00-3360-8fdf-d92e1a313c86,
NEXT,0164,Technology,65,"NEXT Biometrics Group ASA, through its subsidiaries, engages in the research, development, manufacture, and commercialization of fingerprint technology and products in Asia. The company offers fingerprint sensor modules and readers, and flexible biometric subassemblies, as well as software and hardware development kits for USB and SPI modules. Its products are used in smart card, government ID, access control, and notebook applications. The company sells its sensors to distributors of electronic components. NEXT Biometrics Group ASA is headquartered in Oslo, Norway.",Oslo,47 22 70 00 95,Norway,[],http://www.nextbiometrics.com,1,Universitetsgata 10,Scientific & Technical Instruments,,2.385,2.4,2.649035,,0,,2.475,,2321691,,2.385,2.2349117,,2.4,,2321691,,,,,,2.934302,,,2.35,4,NOK,,235269,,,,187582912,,,928219,2.4228632,2.35,2.48,,110000,235269,6.35,-0.40491804,,,1.07,2.45,False,,12400,2.475,OSL,NEXT BIOMETRICS GR,NEXT Biometrics Group ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NEXT.OL,finmb_61572672,no_market,,0.676,,-2.03711,-0.354,-0.48668796,,-6.1,,75944496,,,2.402,,,,1577750400,0.03532,-157716992,-3.529,,,1.0283098,0.38145,1640908800,1585612800,,,32628954,52366684,,,,,,,,,,,,,,https://logo.clearbit.com/nextbiometrics.com,,,,,1140d622-f964-3ad8-bc48-278a028581e8,
NOM,0250,Basic Materials,7,"Nordic Mining ASA, together with its subsidiaries, engages in the exploration, extraction, and production of industrial minerals and metals in Norway and internationally. The company primarily explores for rutile, garnet, quartz, lithium/lithium carbonate, and nickel deposits, as well as seabed massive sulfides and other seabed mineral deposits. Its flagship project is the EngebÃ¸ project located in the Naustdal in Sunnfjord municipality in Vestland county on the west coast of Norway. Nordic Mining ASA was founded in 2006 and is based in Oslo, Norway.",Oslo,47 22 94 77 90,Norway,[],http://www.nordicmining.com,1,Vika Atrium,Other Industrial Metals & Mining,Entrance A 5th Floor Munkedamsveien 45,2.3,2.3,2.0925913,,0,,2.32,,516341,,2.3,2.3847058,,2.3,,516341,,,,,,1.330813,,,2.23,4,NOK,,293744,,,,448306848,,,1110264,,2.23,2.3,,,293744,3.8,,,,1.25,2.27,False,,,2.32,OSL,NORDIC MINING ASA,Nordic Mining ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NOM.OL,finmb_27206332,no_market,,,,0,-5.167,0.071511745,,,,197492000,,,0.918,,,,1577750400,0.06196,-97241000,-0.616,,,2.4727669,0.19563,1640908800,1585612800,,,161222408,385515072,,1481155200,1:6,,,,,,,,,,,https://logo.clearbit.com/nordicmining.com,47 22 94 77 91,,,,f23ff91d-2d02-3d64-be44-2a1aa0e4e9fe,
NODL,HM 08,Energy,2,"Northern Drilling Ltd., a drilling contractor, focuses on acquiring and operating offshore drilling rigs for oil and gas industry. It owns two semi-submersible drilling rigs, as well as owns two drillships and an option to acquire a third drillship. The company was incorporated in 2017 and is based in Hamilton, Bermuda.",Hamilton,,Bermuda,[],http://www.northerndrillingltd.com,1,Par La Ville Place,Oil & Gas Drilling,14th Par La Ville Road,6.06,5.99,7.7201095,,0,,6.02,,21781,,6.06,6.749118,,5.99,,21781,,,,,,2.652198,,,5.72,2,NOK,,17756,,,,96314008,,,106386,4.1636696,5.72,5.97,,0,17756,41,-22.111109,,,2.1,5.93,False,,0,6.02,OSL,NORTHERN DRILLING,Northern Drilling Ltd.,Europe/Oslo,CEST,False,7200000,EQUITY,NODL.OL,finmb_423276374,no_market,,3.289,,-0.77883005,,-0.8488778,,-0.27,,16133000,,,15.705,,,,1577750400,0.75004,-18016000,-0.182,,,0.38013372,0.39400002,1640908800,1585612800,,,8754259,76086080,,,,,,,,,,,,,,https://logo.clearbit.com/northerndrillingltd.com,,,,,93da0603-ff72-38a9-8236-0d8bf6368755,
NORBIT,7041,Technology,260,"Norbit ASA provides technology products and solutions in Norway and internationally. The company offers monitoring and detection services for maritime, and offshore oil and gas projects; consultancy services; sensors and systems for monitoring, detection, and reporting tasks; and SeaCOP software system for monitoring, detection, and emergency response for maritime and offshore operations. Its products include DSRC 2G, a short range communication device; VTM 745, a DSRC module for enforcement in GNSS based tolling; connectivity modules for smart tachographs; desktop readers; road side units; and reclosable fasteners. In addition, the company is involved in the provision of electronic manufacturing services, such as pure circuit board assembly, cable and wire harness, and fabrication of products and systems; and original design manufacturing services under the NORBIT brand. Norbit ASA was founded in 1980 and is headquartered in Trondheim, Norway.",Trondheim,47 73 98 25 50,Norway,[],http://www.norbit.com,1,Stiklestadveien 1,Scientific & Technical Instruments,,16.9,16.95,16.037956,0.01775148,0,,16.95,,24086,,16.9,14.413236,0.3,16.95,,24086,,,,0.6,1588636800,,,,16.5,2,NOK,19.457548,1827,,,,936983872,,,52464,1.4152745,16.5,16.5,,,1827,24.7,,,,12.6,16.25,False,0.0399,,16.95,OSL,NORBIT ASA,Norbit ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NORBIT.OL,finmb_618424565,no_market,,1.414,,0.07274,8.734,-0.2139535,,,,56786900,,,7.886,,,,1577750400,0.14749,48155000,0.848,,,2.0923154,0.54075,1640908800,1585612800,,,25260525,936467008,,,,,,-0.857,,,,,,,,https://logo.clearbit.com/norbit.com,,,,,4640b786-3211-395e-b406-24cdb3c10b51,
NOD,7052,Technology,822,"Nordic Semiconductor ASA, a fabless semiconductor company, designs, develops, and sells integrated circuits and related solutions for short and long range wireless communication in Europe, the Americas, and the Asia/Pacific. The company specializes in ultra-low power components, based on its proprietary 2.4 GHz RF, Bluetooth low energy, and LTE-M and NB- Internet of Things (IoT); and develops long power cellular IoT. It also provides Bluetooth 5 solutions; low power cellular devices for the IoT; and Bluetooth 5.1 solutions for direction finding applications. In addition, the company offers Zigbee 3.0 IoT solutions; Thread solution for low-power IEEE 802.15.4 devices; nRF52 and nRF51 series system-on-chips, and nRF5 software development kits; ANT, a proprietary ultra-low power wireless solution for battery operated products; and application specific integrated circuits and related consulting services. Further, it provides software for system development, communication stacks, and application layer software, as well as development tools for desktops, mobiles, and clouds. The company's products are used in various applications, such as audio and music, automotives, beacons, computer peripherals, connected health and homes, education, industrial automation, LED lightings, logistics and transport, retail and payment, sports and fitness, toys and gaming, virtual reality and augmented reality products, mobile phone accessories, and consumer electronics, as well as wearables, including connected watches, jewelry, proximity tags, and smart clothes and apparels. Nordic Semiconductor ASA was founded in 1983 and is headquartered in Trondheim, Norway.",Trondheim,47 72 89 89 00,Norway,[],http://www.nordicsemi.com,1,Otto Nielsens veg 12,Semiconductor Equipment & Materials,,89.45,89.45,60.54416,,0,,89.45,,342361,,89.45,78.14853,,89.45,,342361,,,,,1308268800,1.402325,,,88,2,NOK,1065.6626,87705,,,,15718713344,,,494171,48.515747,88,88.55,,96500,87705,95,1105.625,,,31.48,88.45,False,,581300,89.45,OSL,NORDIC SEMICONDUCT,Nordic Semiconductor ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NOD.OL,finmb_884166,no_market,,48.542,,0.04478,555.805,1.0329545,,0.08,,177712992,,,1.371,,,,1577750400,0.55627996,14507000,0.083,,,64.514946,0.13182001,1640908800,1593475200,,,171036252,15727066112,,,,,,0.5,,,,,,,,https://logo.clearbit.com/nordicsemi.com,,,,,61ea7640-f972-397d-be57-4173fa2df326,
NANO,0884,Healthcare,43,"Nordic Nanovector ASA, a biopharmaceutical company, develops and commercializes therapeutics for haematological cancers. The company's lead product candidate is Betalutin, an antibody-radionuclide-conjugate, which has completed Phase I/IIa clinical trial for the treatment of patients with non-hodgkin lymphoma, a life-threatening blood cancer. Nordic Nanovector ASA has collaboration agreements with Paul Scherrer Institute; Areva Med; LegoChemBio; and Heidelberg Pharma. The company was formerly known as Nordic Nanovector AS and changed its name to Nordic Nanovector ASA in 2014. Nordic Nanovector ASA was founded in 2009 and is headquartered in Oslo, Norway.",Oslo,47 22 18 33 01,Norway,[],http://www.nordicnanovector.com,1,Kjelsasveien 168 B,Biotechnology,,21.12,21.12,19.995579,,0,,21.3,,158553,,21.12,20.675882,,21.12,,158553,,,,,,0.993604,,,20.52,2,NOK,,64361,,,,1386753408,,,561496,,20.52,21,,10000,64361,40,-2.6331656,,,9.57,20.96,False,,100000,21.3,OSL,NORDIC NANOVECTOR,Nordic Nanovector ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NANO.OL,finmb_117497706,no_market,,,,0,-2.082,,,-7.96,,66161900,,,4.362,,,,1577750400,0.24163,-435830016,-7.274,,,4.8051353,0.14242,1640908800,1585612800,,,51454245,980998400,,,,,,,,,,,,,,https://logo.clearbit.com/nordicnanovector.com,47 22 58 00 07,,,,00442fdb-da3e-3712-821e-59d32a59825e,
MOWI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NHY,0240,Basic Materials,35000,"Norsk Hydro ASA operates as an integrated aluminum company worldwide. It operates through six segments: Bauxite & Alumina, Primary Metal, Metal Markets, Rolled Products, Extruded Solutions, and Energy. The Bauxite & Alumina segment engages in bauxite mining activities, production of alumina, and related commercial activities, primarily the sale of alumina. The Primary Metal segment is involved in the primary aluminum production, remelting, and casting activities. This segment principally offers extrusion, sheet, and standard ingots, as well as foundry alloys. The Metal Markets segment sells products from the company's primary metal plants; operates remelters; and trades in physical and financial metals. The Rolled Products segment operates rolling mills and a primary metal plant. This segment principally offers aluminum foils, strips, sheets, and lithographic plates for application in the packaging, automotive, building and general engineering, and transport industries, as well as for offset printing plates. The Extruded Solutions segment offers extrusion profiles, building systems, and precision tubing products for construction, automotive and heating, and ventilation and air conditioning sectors. The Energy segment owns and operates 26 hydroelectric power plants with an installed capacity of approximately 2,000 MW in Norway. Norsk Hydro ASA was founded in 1905 and is headquartered in Oslo, Norway.",Oslo,47 22 53 81 00,Norway,[],http://www.hydro.com,1,Drammensveien 260,Aluminum,Vakero,26.49,26.52,26.000803,0.04718762,0,,26.68,,6893412,,26.49,27.161177,1.25,26.52,,6893412,,,,,1589241600,0.933139,,,26.28,2,NOK,,1198870,,,,54175559680,,,7517220,0.38117442,26.28,26.46,,410000,1198870,36.41,7.107527,,3.34,19.135,26.44,False,,1100,26.68,OSL,NORSK HYDRO ASA,Norsk Hydro ASA,Europe/Oslo,CEST,True,7200000,EQUITY,NHY.OL,finmb_292387,no_market,,0.493,,-0.03373,6.959,,,3.72,,2048999936,,,36.912,,,,1577750400,0.29948,-4793999872,-2.341,,,0.7162983,0.34263,1640908800,1593475200,,,1339123950,70015008768,,1147219200,5:1,,,,,,,,,,,https://logo.clearbit.com/hydro.com,47 22 53 27 25,,,,393ecc80-795c-3904-9f9c-8b2facbb321b,
NOR,0158,Energy,29,"Norwegian Energy Company ASA, an oil and gas company, focuses on the exploration, development, and production of hydrocarbon resources in Norway, Denmark, and the United Kingdom. Its asset portfolio includes 4 production hubs and 11 producing fields on the Danish Continental Shelf. As of December 31, 2019, the company had proven and probable reserves of 209 million barrels of oil equivalent. Norwegian Energy Company ASA was founded in 2005 and is headquartered in Oslo, Norway.",Oslo,47 22 33 60 00,Norway,[],http://www.noreco.com,1,Nedre Vollgate 1,Oil & Gas E&P,,149,148,166.29854,,0,,150,,4654,,149,162.51471,,148,,4654,,,,,,0.256395,,,148,2,NOK,15.187155,1764,,,,3580468736,,,19428,7.443802,148,149,,50000,1764,300,8.663944,,,105,148.5,False,,200100,150,OSL,NORWEGIAN ENERGY,Norwegian Energy Company ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NOR.OL,finmb_24349084,no_market,,8.998,,0.43243,19.949,-0.4808362,,17.14,,24110900,,,28.22,,,,1577750400,0.13282,208000000,9.778,,,5.2622256,0.026600001,1640908800,1585612800,,,5919351,4328261120,,1431648000,1:100,,,,,,,,,,,https://logo.clearbit.com/noreco.com,,,,,42d25bec-cf8f-30f3-a632-33cae79974f4,
NPRO,0250,Real Estate,51,"Norwegian Property ASA, a real estate investment company, acquires, develops, manages, and sells commercial real estate properties in Norway. Its properties primarily comprise office premises with associated warehousing and car parks, and retail and restaurant spaces. As of December 31, 2019, the company owned 28 office, commercial, and residential properties primarily in Oslo; and a development property at Forus in Stavanger. The company was incorporated in 2005 and is headquartered in Oslo, Norway. Norwegian Property ASA is a subsidiary of Geveran Trading Co Ltd.",Oslo,47 22 83 40 20,Norway,[],http://www.norwegianproperty.no,1,Stoperigata 2,Real Estate Services,,11.55,11.55,12.220657,0.012121212,0.3443,,11.55,,73633,,11.55,12.07647,0.14,11.55,,73633,,,,0.28,1581379200,0.556976,,,11.35,2,NOK,17.592592,3080,,,,5627336192,,,30707,2.9217737,11.35,11.5,,361700,3080,15.15,24.255318,,,9.24,11.4,False,0.0242,27100,11.55,OSL,NORWEGIAN PROPERTY,Norwegian Property ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NPRO.OL,finmb_27351416,no_market,,6.904,,0.16937,21.979,-0.025316477,,0.47,,493625984,,,16.064,,,,1577750400,0.20047002,326200000,0.648,,,0.70966136,0.80237997,1640908800,1593475200,,,86201838,13297375232,,,,,,,,,,,,,,https://logo.clearbit.com/norwegianproperty.no,,,,,1f0144b2-d8be-3c62-bd25-b181ac252aba,
NTS,7970,Consumer Defensive,,"NTS ASA, an integrated aquaculture company, engages in the aquaculture, well-boat, sea transport, and service boat businesses in Norway. The company produces salmon; provides well-boat shipping services; and transports fish and fish products by sea and land. It also supplies various safety systems for boats, fish farms, and land customers; and provides preparation, implementation, and maintenance services for management systems and security management systems. In addition, the company operates boat and ferry connections; and offers diving services and other services for the aquaculture and other sectors. It operates 15 connections, including 10 ferry connections, 4 fast ferry routes, and 1 local boat route, as well as 23 service vessels. The company was founded in 1879 and is based in Kolvereid, Norway.",Kolvereid,47 74 21 63 00,Norway,[],http://www.ntsasa.no,1,Sentrumsgata 6,Farm Products,,70,71.5,66.06934,0.014285714,0.4688,,71.5,,1350,,70,70.29412,1,71.5,,1350,,,,1,1589414400,0.61248,,,69,2,NOK,21.909233,1250,,,,8349040128,,,4427,5.211772,69,71,,8300,1250,80,11.058452,,1.26,46,70,False,0.0143,26300,71.5,OSL,NTS ASA,NTS ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NTS.OL,finmb_49125655,no_market,,4.964,,0.1451,16.399,0.12903225,,6.33,,119272000,,,37.542,,,,1577750400,0.029240001,232440992,3.195,,,1.8645784,0.93716,1640908800,1585612800,,,33225408,7952291328,,1407888000,10:1,,,-0.624,,,,,,,,https://logo.clearbit.com/ntsasa.no,,,,,da6d1bd3-2722-396e-b1c0-ae95d62aa10c,
NRS,7414,Consumer Defensive,175,"Norway Royal Salmon ASA produces, harvests, sells, and markets smolt and salmon products in Norway. The company offers fresh and frozen fish, round fish, fillet, portions, and smoked and marinated products. It also exports its products. Norway Royal Salmon ASA was founded in 1992 and is based in Trondheim, Norway.",Trondheim,47 73 92 43 00,Norway,[],http://www.norwayroyalsalmon.com,1,Ferjemannsveien 10,Farm Products,PO Box 2608 Sentrum,227.4,228.2,225.04381,0.010879507,0.6852,,228.4,,17405,,227.4,229.74706,2.474,228.2,,17405,,,,2.47,1591315200,0.052906,,,222.2,2,NOK,8.247271,6604,,,,9596644352,,,35217,1.7870799,222.2,223.6,,131900,6604,254,12.086487,,2.14,170.5,222.6,False,0.0109,42600,228.4,OSL,NORWAY ROYAL SALMO,Norway Royal Salmon AS,Europe/Oslo,CEST,False,7200000,EQUITY,NRS.OL,finmb_22969855,no_market,,1.935,,0.22389999,25.953,0.12130177,,18.5,,42918800,,,76.735,,,,1577750400,0.14016,265951008,27.112,,,2.9139247,0.66208,1640908800,1585612800,,,13882894,10392340480,,1591315200,1:1,,,-0.73,,,,,,,,https://logo.clearbit.com/norwayroyalsalmon.com,47 73 92 43 01,,,,1b90c6b5-4c27-3a46-8643-3d5116213df5,
OCY,1366,Industrials,17,"Ocean Yield ASA, a ship owning company, invests in vessels on long-term charters in Norway. It operates through FPSO, Other Oil Service, Car Carriers, Container Vessels, Tankers, and Other Shipping segments. The company has a portfolio of 69 vessels in 8 various shipping segments chartered to counterparties that operate within shipping and oil-service. Ocean Yield ASA was founded in 2012 and is headquartered in Lysaker, Norway.",Lysaker,47 24 13 00 00,Norway,[],http://www.oceanyield.no,1,OksenOeyveien 10,Marine Shipping,,22.4,22.6,29.610584,0.021517858,,,22.6,,378396,,22.4,22.525,0.482,22.6,,378396,,,,4.5,1594598400,1.161046,,,22.3,2,NOK,,140498,,,,3932207360,,,496221,13.494191,22.3,22.45,,,140498,56.7,,,10.8,19.8,22.4,False,0.2007,,22.6,OSL,OCEAN YIELD ASA,Ocean Yield ASA,Europe/Oslo,CEST,False,7200000,EQUITY,OCY.OL,finmb_212437935,no_market,,19.639,,-0.13520999,23.311,-0.57575756,,,,175154000,,,4.644,,,,1577750400,0.13294,-57400000,-0.279,,,4.8341947,0.63466,1640908800,1593475200,,,63943066,5722883072,,,,,,2.135,,,,,,,,https://logo.clearbit.com/oceanyield.no,,,,,1b0c54d8-27d9-3009-a939-c558d4c1845e,
ODFB,5892,Industrials,2383,"Odfjell SE engages in the transportation and storage of bulk liquid chemicals, acids, edible oils, and other special products. The company operates through three segments: Chemical Tankers, Tank Terminals, and Gas Carriers. It owns and operates chemical tankers that offers global and regional transportation; tank terminals, which provides storage of various chemical and petroleum products; and LPG/ethylene carriers. As of December 31, 2019, it operated a chemical tanker fleet of 75 vessels, including 33 owned, 5 bareboat chartered, 16 time chartered vessels, 13 leased, and 8 pool vessels, as well as 2 LPG/ethylene carriers. The company's terminal network comprises of 543 tanks with 1.41 million cubic meters of storage capacity. It operates in Europe, North America, South America, the Middle East, Asia, Australia, Africa, and internationally. Odfjell SE was founded in 1914 and is headquartered in Bergen, Norway.",Bergen,47 55 27 00 00,Norway,[],http://www.odfjell.com,1,Conrad Mohrs veg 29,Marine Shipping,PO Box 6101 Postterminalen,20.8,20.4,22.608028,0.008798077,0,,20.8,,3171,,20.8,20.485294,0.183,20.4,,3171,,,,,1525824000,0.468604,,,20.4,2,NOK,,2100,,,,1644554112,,,3854,1.838931,20.4,21,,48200,2100,32,,,,17.6,20.4,False,,11100,20.8,OSL,ODFJELL SE,Odfjell SE,Europe/Oslo,CEST,False,7200000,EQUITY,ODFB.OL,finmb_876111,no_market,,3.257,,-0.02856,19.415,,,,,18756200,,,6.516,,,,1577750400,0.16443,-25544000,-0.325,,,3.1921425,0.37213,1640908800,1585612800,,,28257135,2912951552,,1115337600,2:1,,,,,,,,,,,https://logo.clearbit.com/odfjell.com,,,,,6f0652f8-e4f0-30e5-8467-e4e06c0208bc,
NRC,1366,Industrials,1986,"NRC Group ASA, together with its subsidiaries, engages in the infrastructure business in Norway, Sweden, and Finland. It provides rail, metro, tram, harbor, and road related infrastructure services, including groundwork, specialized track work, safety, electro, telecom, and signaling systems, as well as project management, construction, maintenance, environment services, concrete works, and fibers. The company was formerly known as Blom ASA and changed its name to NRC Group ASA in May 2015. NRC Group ASA was founded in 2011 and is headquartered in Lysaker, Norway.",Lysaker,47 90 40 70 97,Norway,[],http://www.nrcgroup.com,1,Lysaker Torg 25,Railroads,,32.8,33,32.774086,,0,,33,,53053,,32.8,32.085293,,33,,53053,,,,,1524182400,0.377325,,,32.05,2,NOK,,9867,,,,2366503680,,,75417,0.3746246,32.05,32.5,,,9867,65.5,,,,18.8,32.45,False,,,33,OSL,NRC GROUP ASA,NRC Group ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NRC.OL,finmb_876360,no_market,,0.553,,-0.00602,32.931,-0.4914729,,,,72927696,,,38.059,,,,1577750400,0.34921002,-113000000,-0.682,,,0.85262364,0.20921,1640908800,1585612800,,,46721611,3490709760,,1384992000,1:100,,,,,,,,,,,https://logo.clearbit.com/nrcgroup.com,,,,,df5bdbf5-1f2a-37df-a179-697b4068de08,
OET,185 47,Industrials,,"Okeanis Eco Tankers Corp. owns, charters out, and operates tanker vessels. The company also offers commercial shipping services. It consists of three modern Aframax/LR2 tankers, four modern Suezmax tankers, and eight modern VLCC tankers. The company was founded in 2018 and is headquartered in Piraeus, Greece.",Piraeus,30 210 48 04 200,Greece,[],http://www.okeanisecotankers.com,1,Ethnarchou Makariou av,Marine Shipping,& 2 D. Falireos St N. Faliro,57.8,58.6,69.25109,0.008650519,0,,58.8,,36779,,57.8,57.45294,0.5,58.6,,36779,,,,5.06,1589846400,0.134883,,,58,2,NOK,,7186,,,,1890752640,,,78541,19.073317,58,58.6,,0,7186,118,,,,51,58,False,0.0861,0,58.8,OSL,OKEANIS ECO TANKER,Okeanis Eco Tankers Corp.,Europe/Oslo,CEST,False,7200000,EQUITY,OET.OL,finmb_564610479,no_market,,26.717,,-0.0864,61.086,-0.16231883,,,,32375900,,,11.711,,,,1577750400,0.24734,-8564631,-0.262,,,4.9867644,0.59776,1640908800,1585612800,,,8221540,2648464384,,,,,,83.534,,,,,,,,https://logo.clearbit.com/okeanisecotankers.com,30 210 48 18 210,,,,5369afda-0de1-3b10-a9fb-0a6ffa4f8b6f,
OBSERV,0255,Healthcare,7,"Observe Medical ASA develops and markets medical technology products for patients, healthcare professionals, and hospitals in Europe and the United States. The company offers Sippi, a digital urine measuring system that automatically delivers data to electronic patient journal systems. It also develops Sippcoat, a technology that hampers the formation of biofilms in urine collection and drainage systems. The company was founded in 2009 and is headquartered in Oslo, Norway.",Oslo,,Norway,[],http://observemedical.com,1,Henrik Ibsensgate 90,Medical Devices,,14.9,14.9,12.335228,,0,,15.2,,30037,,14.9,14.950224,,14.9,,30037,,,,,,,,,14.9,2,NOK,,4765,,,,295390720,,,22585,1626.8069,14.9,15.2,,,4765,20.5,,,,5.902,14.9,False,,,15.2,OSL,OBSERVE MEDICAL,Observe Medical ASA,Europe/Oslo,CEST,False,7200000,EQUITY,OBSERV.OL,finmb_638427790,no_market,,1419.206,,0,-17.645,Infinity,,,,19433600,,,0.954,,,,1577750400,0.11623,-13250616,-0.864,,,15.932914,0.77686,1640908800,1585612800,,,5984410,257695168,,,,,,,,,,,,,,https://logo.clearbit.com/observemedical.com,,,,,25009432-ca8b-3b95-8eba-cd40c626353f,
OKEA,7042,Energy,207,"OKEA ASA, an oil and gas company, engages in the development and production of oil and gas in the Norwegian continental shelf. It holds interests 44.56% in Draugen, 12% in GjÃ¸a, and 0.55% in Ivar Aasen licenses. The company was founded in 2015 and is headquartered in Trondheim, Norway.",Trondheim,47 73 52 52 22,Norway,[],http://okea.no,1,Ferjemannsveien 10,Oil & Gas E&P,,8.9,8.98,11.045839,,0,,8.98,,54314,,8.9,9.621177,,8.98,,54314,,,,,,,,,8.9,2,NOK,,2376,,,,912276672,,,83507,0.33898774,8.9,8.9,,,2376,23.495,,,,5.7,8.8,False,,,8.98,OSL,OKEA ASA,OKEA ASA,Europe/Oslo,CEST,False,7200000,EQUITY,OKEA.OL,finmb_312629283,no_market,,1.04,,-0.31458,1.879,-0.6079296,,,,102503000,,,8.781,,,,1577750400,0.01676,-846585984,-8.663,,,1.013552,0.8319,1640908800,1585612800,,,25118274,2797695232,,,,,,,,,,,,,,https://logo.clearbit.com/okea.no,,,,,c252c57e-328d-3858-89e6-237abaed1554,
