ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,fullTimeEmployees,longBusinessSummary,city,country,companyOfficers,website,maxAge,address1,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,phone,address2,trailingPE,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
NORTH,North Energy,Energy,1.75,1.72,1.75,77,,205.19,0.0606,-0.0741,0.2411,0.1364,0.2915,0252,Financial Services,3.0,"North Energy ASA does not have significant operations. Previously, it was engaged in the exploration, development, and production of oil and gas in the Norwegian continental shelf. The company was founded in 2007 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.northenergy.no,1.0,Tjuvholmen allÃ© 3,Asset Management,1.65,1.73,1.3610507,0.18181819,,,1.75,,560214.0,,1.65,1.5791428,0.3,1.73,,560214.0,,,,0.3,1559088000.0,,,,1.65,4.0,NOK,508506.0,,,,205191008.0,,,188772.0,25648.877,1.65,1.745,,3094400.0,508506.0,2.08,-1.8817203999999998,,,0.9,1.715,False,0.22899999999999998,1019800.0,1.75,OSL,NORTH ENERGY ASA,North Energy ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NORTH.OL,finmb_53162324,no_market,,-3104.875,,0.0,1.3530000000000002,,,-0.93,,117252000.0,,,2.343,,,,1577750400.0,0.0,-6491000.0,-0.052000000000000005,,,0.7469057,0.54482,1640908800.0,1593475200.0,,,46610029.0,-24839000.0,,,,,,,,,,,,,,https://logo.clearbit.com/northenergy.no,47 22 01 79 50,,,,,,,3e9514d3-4df0-35ae-a53c-9645c2c7d74c,
NODL,Northern Drilling,Energy,5.01,5.03,5.29,49,,80.83,-0.0653,-0.1101,-0.2196,-0.7574,-0.8178,HM 08,Energy,2.0,"Northern Drilling Ltd., a drilling contractor, focuses on acquiring and operating offshore drilling rigs for oil and gas industry. It owns two semi-submersible drilling rigs, as well as owns two drillships and an option to acquire a third drillship. The company was incorporated in 2017 and is based in Hamilton, Bermuda.",Hamilton,Bermuda,[],http://www.northerndrillingltd.com,1.0,Par La Ville Place,Oil & Gas Drilling,5.36,5.36,5.856340400000001,,0.0,,5.67,,39175.0,,5.36,6.2665714999999995,,5.36,,39175.0,,,,,,2.667612,,,5.0,2.0,NOK,51621.0,,,,80826336.0,,,79489.0,3.4941351000000003,5.0,5.29,,0.0,51621.0,33.5,-18.555555,,,2.1,5.03,False,,0.0,5.67,OSL,NORTHERN DRILLING,Northern Drilling Ltd.,Europe/Oslo,CEST,False,7200000.0,EQUITY,NODL.OL,finmb_423276374,no_market,,2.8369999999999997,,-0.79397005,,-0.81517243,,-0.27,,16133000.0,,,15.627,,,,1577750400.0,0.7500399999999999,-18366000.0,-0.24100000000000002,,,0.32059899999999997,0.39400002,1640908800.0,1593475200.0,,,8754259.0,65634972.0,,,,,,,,,,,,,,https://logo.clearbit.com/northerndrillingltd.com,,14th Par La Ville Road,,,,,,93da0603-ff72-38a9-8236-0d8bf6368755,
NOL,Northern Ocean Ltd.,Energy,6.15,6.15,6.2,54,,392.38,-0.045,-0.0956,0.008199999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRS,Norway Royal Salmon,Consumer staples,217.4,217.0,217.4,72,,9330.55,0.0018,-0.0286,-0.0381,-0.0725,0.1903,7414,Consumer Defensive,175.0,"Norway Royal Salmon ASA produces, harvests, sells, and markets smolt and salmon products in Norway. The company offers fresh and frozen fish, round fish, fillet, portions, and smoked and marinated products. It also exports its products. Norway Royal Salmon ASA was founded in 1992 and is based in Trondheim, Norway.",Trondheim,Norway,[],http://www.norwayroyalsalmon.com,1.0,Ferjemannsveien 10,Farm Products,217.0,217.2,222.63486,0.011520738,0.38970003,,218.4,,30202.0,,217.0,224.57143,2.5,217.2,,30202.0,,,,2.47,1591315200.0,0.002903,,,216.0,2.0,NOK,7088.0,,,,9330525184.0,,,26222.0,1.7107203000000002,216.0,217.4,,131900.0,7088.0,254.0,11.751351,,2.14,170.5,217.0,False,0.0114,42600.0,218.4,OSL,NORWAY ROYAL SALMO,Norway Royal Salmon AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,NRS.OL,finmb_22969855,no_market,,1.859,,0.21806,28.517,0.16229248,,18.5,,42918700.0,,,72.59,,,,1577750400.0,0.14015999999999998,279300000.0,27.423000000000002,,,2.9949027999999998,0.66208,1640908800.0,1593475200.0,,,13147743.0,10139860992.0,,1591315200.0,1:1,,,-0.11800000000000001,,,,,,,,https://logo.clearbit.com/norwayroyalsalmon.com,47 73 92 43 00,PO Box 2608 Sentrum,7.927652,47 73 92 43 01,,,,1b90c6b5-4c27-3a46-8643-3d5116213df5,
NAS,Norwegian Air Shuttle,Industrials,1.01,1.01,1.01,6497,,3669.99,-0.0472,-0.1868,-0.5555,-0.9732,-0.9723,1330,Industrials,9389.0,"Norwegian Air Shuttle ASA, together with its subsidiaries, provides scheduled and charter airline services in Norway and internationally. As of December 31, 2019, the company operated a total of 156 aircraft, whereas 65 owned and 101 leased aircrafts in approximately 500 routes to 150 destinations across Europe into North Africa, the Middle East, North America, South America, and South-East Asia. It is also involved in aircraft financing, leasing, and ownership activities; and commercial cargo activities, as well as handles crew services, airline operative support, administrative, ground handling services, and holiday packages through web portal. The company was founded in 1993 and is headquartered in Fornebu, Norway.",Fornebu,Norway,[],http://www.norwegian.com,1.0,OksenÃ¸yveien 3,Airlines,1.06,1.06,6.778344000000001,,0.0,,1.073,,30538969.0,,1.06,1.8924428,,1.06,,30538969.0,,,,,,1.308943,,,1.0,4.0,NOK,35228932.0,,,,3669097728.0,,,35611603.0,0.12035234,1.0,1.01,,,35228932.0,48.17,,,,1.0,1.0085,False,,,1.073,OSL,NORWEGIAN AIR SHUT,Norwegian Air Shuttle ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NAS.OL,finmb_9002664,no_market,,1.791,,-0.18392,-202.37400000000002,-0.96974885,,-20.18,,3632770048.0,,,3.7539999999999996,,,,1577750400.0,0.28065999999999997,-5607099904.0,-11.378,,,0.26904637,0.10098,1640908800.0,1593475200.0,,,3703937762.0,54600581120.0,,,,,,,,,,,,,,https://logo.clearbit.com/norwegian.com,47 67 59 30 00,,,,,,,b01488e9-9c31-39e7-bf9d-d0da043e61bb,
NOR,Norwegian Energy Company,Energy,142.5,142.0,143.0,47,LP,3435.8,-0.0104,-0.0404,-0.05,-0.3681,-0.3804,0158,Energy,29.0,"Norwegian Energy Company ASA, an oil and gas company, focuses on the exploration, development, and production of hydrocarbon resources in Norway, Denmark, and the United Kingdom. Its asset portfolio includes 4 production hubs and 11 producing fields on the Danish Continental Shelf. As of December 31, 2019, the company had proven and probable reserves of 209 million barrels of oil equivalent. Norwegian Energy Company ASA was founded in 2005 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.noreco.com,1.0,Nedre Vollgate 1,Oil & Gas E&P,144.0,144.0,152.05725,,0.0,,145.0,,5973.0,,144.0,151.34285,,144.0,,5973.0,,,,,,0.279907,,,142.0,2.0,NOK,3017.0,,,,3435803136.0,,,14136.0,5.586672,142.0,142.5,,50000.0,3017.0,255.0,8.313886,,,105.0,142.5,False,,200100.0,145.0,OSL,NORWEGIAN ENERGY,Norwegian Energy Company ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NOR.OL,finmb_24349084,no_market,,6.909,,0.37561,15.120999999999999,-0.38461536,,17.14,,24110900.0,,,27.498,,,,1577750400.0,0.13282,231000000.0,13.634,,,5.182195,0.026600001,1640908800.0,1593475200.0,,,5918009.0,4248962560.0,,1431648000.0,1:100,,,,,,,,,,,https://logo.clearbit.com/noreco.com,47 22 33 60 00,,10.451812,,,,,42d25bec-cf8f-30f3-a632-33cae79974f4,
NOFI,Norwegian Finans Holding,Financials,65.65,65.7,65.85,363,,12256.51,0.0023,-0.0201,-0.0209,-0.3111,-0.0688,1364,Financial Services,85.0,"Norwegian Finans Holding ASA, through its subsidiary, Bank Norwegian AS, provides various digital banking products and services to retail customers in Norway, Finland, Sweden, and Denmark. It offers deposit accounts, installment loans, and credit cards through Internet. The company also provides a combined credit card and reward card in cooperation with the airline Norwegian. Norwegian Finans Holding ASA was founded in 2007 and is based in Fornebu, Norway.",Fornebu,Norway,[],http://www.banknorwegian.no/OmOss/InvestorRelations,1.0,SnarÃ¸yveien 36,Banks—Regional,65.5,65.55,63.282753,0.04854962,0.0,,66.0,,384678.0,,65.5,70.24857,3.18,65.55,,384678.0,,,,,1588204800.0,1.5377459999999998,,,65.0,2.0,NOK,138870.0,,,,12256527360.0,,,341782.0,3.1185907999999998,65.0,65.85,,795000.0,138870.0,102.8,6.1355143,,,32.24,65.7,False,,50000.0,66.0,OSL,NORWEGIAN FIN HLDG,Norwegian Finans Holding ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NOFI.OL,finmb_47733558,no_market,,4.425,,0.50071996,,-0.074858785,,10.7,,186695008.0,,,55.746,,,,1577750400.0,0.33036998,1967918976.0,10.571,,,1.1776631000000002,0.32112998,1640908800.0,1593475200.0,,,105417332.0,17392723968.0,,,,,,0.21899999999999997,,,,,,,,https://logo.clearbit.com/banknorwegian.no,,,6.210387,,,,,2047ec1b-f1d8-3fc2-aae8-a0e1b730c021,
NPRO,Norwegian Property,Real estate,11.3,11.2,11.3,12,,6679.47,0.0044,0.0,-0.0088,-0.1831,-0.0679,0250,Real Estate,51.0,"Norwegian Property ASA, a real estate investment company, acquires, develops, manages, and sells commercial real estate properties in Norway. Its properties primarily comprise office premises with associated warehousing and car parks, and retail and restaurant spaces. As of December 31, 2019, the company owned 28 office, commercial, and residential properties primarily in Oslo; and a development property at Forus in Stavanger. The company was incorporated in 2005 and is headquartered in Oslo, Norway. Norwegian Property ASA is a subsidiary of Geveran Trading Co Ltd.",Oslo,Norway,[],http://www.norwegianproperty.no,1.0,StÃ¸perigata 2,Real Estate Services,11.25,11.3,11.665072,0.012444445,0.3443,,11.3,,15567.0,,11.25,11.451428,0.14,11.3,,15567.0,,,,0.28,1581379200.0,0.545876,,,11.15,2.0,NOK,3699.0,,,,6679463936.0,,,29550.0,3.4680497999999997,11.15,11.3,,361700.0,3699.0,15.15,24.042553,,,9.24,11.2,False,0.0251,27100.0,11.3,OSL,NORWEGIAN PROPERTY,Norwegian Property ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NPRO.OL,finmb_27351416,no_market,,6.827000000000001,,0.16937,21.734,-0.08906883,,0.47,,591102976.0,,,16.064,,,,1577750400.0,0.20047002,326200000.0,0.648,,,0.7034363,0.80237997,1640908800.0,1593475200.0,,,151701018.0,13149288448.0,,,,,,,,,,,,,,https://logo.clearbit.com/norwegianproperty.no,47 22 83 40 20,,17.438272,,,,,1f0144b2-d8be-3c62-bd25-b181ac252aba,
NRC,NRC Group,Industrials,26.2,26.2,26.25,170,,1910.71,-0.0332,-0.0206,-0.1938,-0.5374,-0.5663,1366,Industrials,1932.0,"NRC Group ASA, together with its subsidiaries, engages in the infrastructure business in Norway, Sweden, and Finland. It provides rail, metro, tram, harbor, and road related infrastructure services, including groundwork, specialized track work, safety, electro, telecom, and signaling systems, as well as project management, construction, maintenance, environment services, concrete works, and fibers. The company was formerly known as Blom ASA and changed its name to NRC Group ASA in May 2015. NRC Group ASA was founded in 2011 and is headquartered in Lysaker, Norway.",Lysaker,Norway,[],http://www.nrcgroup.com,1.0,Lysaker Torg 25,Railroads,27.1,27.5,29.505796000000004,,0.0,,27.5,,69328.0,,27.1,31.865715,,27.5,,69328.0,,,,,1524182400.0,0.394308,,,25.5,2.0,NOK,90297.0,,,,1910705664.0,,,59484.0,0.29729357,25.5,26.25,,,90297.0,62.2,,,,18.8,26.2,False,,,27.5,OSL,NRC GROUP ASA,NRC Group ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NRC.OL,finmb_876360,no_market,,0.46299999999999997,,-0.008709999999999999,33.814,-0.5520661,,,,72927696.0,,,40.95,,,,1577750400.0,0.34921002,-120000000.0,-0.9279999999999999,,,0.63980466,0.20920999999999998,1640908800.0,1593475200.0,,,41784666.0,2975666688.0,,1384992000.0,1:100,,,,,,,,,,,https://logo.clearbit.com/nrcgroup.com,47 90 40 70 97,,,,,,,df5bdbf5-1f2a-37df-a179-697b4068de08,
NTS,NTS,Industrials,70.0,69.0,70.0,4,,8349.06,0.0,0.0,0.0145,0.1841,0.2041,7970,Consumer Defensive,,"NTS ASA, an integrated aquaculture company, engages in the aquaculture, well-boat, sea transport, and service boat businesses in Norway. The company produces salmon; provides well-boat shipping services; and transports fish and fish products by sea and land. It also supplies various safety systems for boats, fish farms, and land customers; and provides preparation, implementation, and maintenance services for management systems and security management systems. In addition, the company operates boat and ferry connections; and offers diving services and other services for the aquaculture and other sectors. It operates 15 connections, including 10 ferry connections, 4 fast ferry routes, and 1 local boat route, as well as 23 service vessels. The company was founded in 1879 and is based in Kolvereid, Norway.",Kolvereid,Norway,[],http://www.ntsasa.no,1.0,Sentrumsgata 6,Farm Products,70.0,70.0,66.68115999999999,0.014285714,0.4688,,70.0,,3512.0,,70.0,69.98572,1.0,70.0,,3512.0,,,,1.0,1589414400.0,0.5906899999999999,,,70.0,2.0,NOK,86.0,,,,8349040128.0,,,3152.0,5.211772,70.0,70.0,,8300.0,86.0,80.0,11.058452,,1.27,46.0,69.0,False,0.0143,26300.0,70.0,OSL,NTS ASA,NTS ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NTS.OL,finmb_49125655,no_market,,4.9639999999999995,,0.1451,16.399,0.12903225,,6.33,,119272000.0,,,37.542,,,,1577750400.0,0.029240001,232440992.0,3.195,,,1.8645783999999999,0.93716,1640908800.0,1585612800.0,,,33225408.0,7952291328.0,,1407888000.0,10:1,,,-0.624,,,,,,,,https://logo.clearbit.com/ntsasa.no,47 74 21 63 00,,21.909233,,,,,da6d1bd3-2722-396e-b1c0-ae95d62aa10c,
OBSERV,Observe Medical,Health care,14.05,14.05,14.3,7,,273.04,-0.0209,-0.014,-0.041,0.3034,,0255,Healthcare,7.0,"Observe Medical ASA develops and markets medical technology products for patients, healthcare professionals, and hospitals in Europe and the United States. The company offers Sippi, a digital urine measuring system that automatically delivers data to electronic patient journal systems. It also develops Sippcoat, a technology that hampers the formation of biofilms in urine collection and drainage systems. The company was founded in 2009 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://observemedical.com,1.0,Henrik Ibsensgate 90,Medical Devices,14.35,14.1,13.171095999999999,,0.0,,14.15,,16520.0,,14.35,14.612857,,14.1,,16520.0,,,,,,,,,14.0,2.0,NOK,4029.0,,,,273042080.0,,,23101.0,1839.4476,14.0,14.3,,,4029.0,20.5,,,,5.902,14.05,False,,,14.15,OSL,OBSERVE MEDICAL,Observe Medical ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,OBSERV.OL,finmb_638427790,no_market,,2118.404,,0.0,-17.3,inf,,,,19433600.0,,,0.304,,,,1577750400.0,0.11623,-19007960.0,-1.349,,,46.217106,0.77686,1640908800.0,1593475200.0,,,4619751.0,314449600.0,,,,,,,,,,,,,,https://logo.clearbit.com/observemedical.com,,,,,,,,25009432-ca8b-3b95-8eba-cd40c626353f,
OCY,Ocean Yield,Energy,22.0,21.9,22.0,265,,3853.36,-0.009000000000000001,-0.013500000000000002,-0.009000000000000001,-0.5052,-0.517,1366,Industrials,17.0,"Ocean Yield ASA, a ship owning company, invests in vessels on long-term charters in Norway. It operates through FPSO, Other Oil Service, Car Carriers, Container Vessels, Tankers, and Other Shipping segments. The company has a portfolio of 69 vessels in 8 various shipping segments chartered to counterparties that operate within shipping and oil-service. Ocean Yield ASA was founded in 2012 and is headquartered in Lysaker, Norway.",Lysaker,Norway,[],http://www.oceanyield.no,1.0,OksenOeyveien 10,Marine Shipping,22.1,22.1,25.078985,0.021809954,,,22.25,,264387.0,,22.1,22.714285,0.48200000000000004,22.1,,264387.0,,,,4.5,1594598400.0,1.147502,,,21.9,2.0,NOK,152767.0,,,,3835872512.0,,,414056.0,13.163598,21.9,22.0,,72600.0,152767.0,56.7,32.686565,,11.25,19.8,21.9,False,0.2034,493800.0,22.25,OSL,OCEAN YIELD ASA,Ocean Yield ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,OCY.OL,finmb_212437935,no_market,,19.459,,-0.13520999,23.096999999999998,-0.5683594,,,,175154000.0,,,4.644,,,,1577750400.0,0.13294,-57400000.0,-0.27899999999999997,,,4.715762000000001,0.63466,1640908800.0,1593475200.0,,,63943066.0,5670306816.0,,,,,,2.135,,,,,,,,https://logo.clearbit.com/oceanyield.no,47 24 13 00 00,,,,,,,1b0c54d8-27d9-3009-a939-c558d4c1845e,
OTS,Oceanteam,Energy,2.8,2.8,2.86,27,,95.79,-0.0311,-0.1489,-0.021,-0.4286,-0.6254,1366,Industrials,12.0,"Oceanteam ASA operates as an offshore shipping company in Mexico, Latin America, West Africa, and the Asia-Pacific. It operates through Oceanteam Shipping and Oceanteam Solutions segments. The company owns, charters, and manages two deep water offshore construction support vessels, and two fast support vessels (FSVs). It also provides equipment for offshore cable laying, umbilical installations, on and offshore cable storage, and cable transportation; and designs and engineers platforms and infrastructures for the oil and gas and renewables industry. In addition, the company rents tensioners, turntables, and reels. It serves oil and gas, offshore renewables, and civil engineering sectors. The company was formerly known as Oceanteam Shipping ASA and changed its name to Oceanteam ASA in December 2015. Oceanteam ASA was founded in 2005 and is headquartered in Bergen, Norway.",Bergen,Norway,[],http://www.oceanteam.nl,1.0,STRANDVEIEN 15,Marine Shipping,2.89,3.07,3.2071737999999996,,0.0,,3.07,,10597.0,,2.89,2.9917142000000005,,3.07,,10597.0,,,,,,,,,2.71,4.0,NOK,46302.0,,,,95791640.0,,,13302.0,8.030822,2.71,2.86,,150100.0,46302.0,7.29104,,,,2.5,2.8,False,,135600.0,3.07,OSL,OCEANTEAM ASA,Oceanteam ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,OTS.OL,finmb_27340700,no_market,,12.462,,-0.24254,85.48100000000001,-0.56671923,,,,34211300.0,,,1.702,,,,1577750400.0,0.12597999,-2893000.0,-0.085,,,1.6451234000000001,0.047470003,1640908800.0,1593475200.0,,,32036549.0,148651792.0,,1574812800.0,1:23,,,,,,,,,,,https://logo.clearbit.com/oceanteam.nl,47 55 10 82 40,Lysaker,,47 55 10 82 49,,,,db06849e-c583-3ebb-b6fd-a8075052f557,
ODL,Odfjell Drilling,Energy,11.18,11.16,11.22,228,,2647.24,-0.0124,-0.0791,-0.0089,-0.6583,-0.5581,AB12 3LG,Energy,2560.0,"Odfjell Drilling Ltd. operates as an integrated offshore drilling, well service, and engineering company worldwide. The company operates through three segments: Mobile Offshore Drilling Units, Drilling & Technology, and Well Services. It operates drilling units and offers management services to owners of semisubmersibles, drillships, and jack-up; and project management and follow-up during construction, management of regulatory requirements, marketing and client relations, preparations for operation, and drilling operations. The company also provides integrated drilling services, such as onshore support, production drilling and completion, well maintenance, plugging and abandonment, facility maintenance planning, and project management for maintenance and modifications; and onceptual engineering and engineering design, compliance assurance and maintenance management, marine and operational support, and rig inspection services, as well as construction and commissioning support, modifications, and upgrades. In addition, it provides well services to the oil industry, including casing and tubular running, drill tool and tubular rental, well intervention, and wellbore cleaning services. The company was founded in 1914 and is headquartered in Aberdeen, the United Kingdom. Odfjell Drilling Ltd. is a subsidiary of Odfjell Partners Ltd.",Aberdeen,United Kingdom,[],http://www.odfjelldrilling.com,1.0,Bergen House,Oil & Gas Drilling,11.32,11.2,11.626522,,0.0,,11.34,,1223178.0,,11.32,11.657143,,11.2,,1223178.0,,,,,1395100800.0,1.9802549999999999,,,11.1,2.0,NOK,300216.0,,,,2647234048.0,,,1190164.0,3.3117955,11.1,11.22,,181500.0,300216.0,33.8,79.85715,,,6.12,11.16,False,,820000.0,11.34,OSL,ODFJELL DRILLING,Odfjell Drilling Ltd.,Europe/Oslo,CEST,False,7200000.0,EQUITY,ODL.OL,finmb_241631186,no_market,,4.876,,0.0594,11.537,-0.59571433,,0.14,,236783008.0,,,4.426,,,,1577750400.0,0.119320005,39462000.0,0.16,,,2.5259829,0.60887,1640908800.0,1593475200.0,,,92589335.0,3897680896.0,,,,,,,,,,,,,,https://logo.clearbit.com/odfjelldrilling.com,44 1224 856 000,Crawpeel Road Altens,69.875,44 1224 856 001,,,,7a8ee3e5-a9ab-3d18-8018-c55f5fcad7e3,
ODF,Odfjell ser. A,Industrials,22.3,22.1,22.3,61,LP,1338.45,0.0136,0.0136,0.0931,-0.1585,-0.0935,5892,Industrials,2383.0,"Odfjell SE engages in the transportation and storage of bulk liquid chemicals, acids, edible oils, and other special products. The company operates through three segments: Chemical Tankers, Tank Terminals, and Gas Carriers. It owns and operates chemical tankers that offers global and regional transportation; tank terminals, which provides storage of various chemical and petroleum products; and LPG/ethylene carriers. As of December 31, 2019, it operated a chemical tanker fleet of 75 vessels, including 33 owned, 5 bareboat chartered, 16 time chartered vessels, 13 leased, and 8 pool vessels, as well as 2 LPG/ethylene carriers. The company's terminal network comprises of 543 tanks with 1.41 million cubic meters of storage capacity. It operates in Europe, North America, South America, the Middle East, Asia, Australia, Africa, and internationally. Odfjell SE was founded in 1914 and is headquartered in Bergen, Norway.",Bergen,Norway,[],http://www.odfjell.com,1.0,Conrad Mohrs veg 29,Marine Shipping,22.0,22.0,21.589855,0.008318182,0.0,,22.3,,24609.0,,22.0,21.294285000000002,0.183,22.0,,24609.0,,,,,1525824000.0,0.46225299999999997,,,21.9,2.0,NOK,24553.0,,,,1745309440.0,,,16552.0,1.9266048999999998,21.9,22.3,,24000.0,24553.0,32.0,-111.49999,,,17.1,22.1,False,,49000.0,22.3,OSL,ODFJELL SE,Odfjell SE,Europe/Oslo,CEST,False,7200000.0,EQUITY,ODF.OL,finmb_876111,no_market,,3.38,,0.01706,17.644000000000002,-0.11290318,,-0.2,,60020300.0,,,6.977,,,,1577750400.0,0.07780000599999999,15456000.0,0.196,,,3.1962159,0.58329,1640908800.0,1593475200.0,,,28257135.0,3061883392.0,,1115337600.0,2:1,,,,,,,,,,,https://logo.clearbit.com/odfjell.com,47 55 27 00 00,PO Box 6101 Postterminalen,113.77551000000001,,,,,f54342aa-4fe6-3305-a76c-1f4294859ae0,
ODFB,Odfjell ser. B,Industrials,21.6,21.6,21.8,3,LP,405.13,,0.0189,0.08,-0.17559999999999998,-0.136,5892,Industrials,2383.0,"Odfjell SE engages in the transportation and storage of bulk liquid chemicals, acids, edible oils, and other special products. The company operates through three segments: Chemical Tankers, Tank Terminals, and Gas Carriers. It owns and operates chemical tankers that offers global and regional transportation; tank terminals, which provides storage of various chemical and petroleum products; and LPG/ethylene carriers. As of December 31, 2019, it operated a chemical tanker fleet of 75 vessels, including 33 owned, 5 bareboat chartered, 16 time chartered vessels, 13 leased, and 8 pool vessels, as well as 2 LPG/ethylene carriers. The company's terminal network comprises of 543 tanks with 1.41 million cubic meters of storage capacity. It operates in Europe, North America, South America, the Middle East, Asia, Australia, Africa, and internationally. Odfjell SE was founded in 1914 and is headquartered in Bergen, Norway.",Bergen,Norway,[],http://www.odfjell.com,1.0,Conrad Mohrs veg 29,Marine Shipping,21.4,21.6,21.255796,0.008551402,0.0,,21.6,,10591.0,,21.4,20.885714,0.183,21.6,,10591.0,,,,,1525824000.0,0.46225299999999997,,,21.6,2.0,NOK,1040.0,,,,1737920768.0,,,5281.0,1.9184487000000001,21.6,21.8,,48200.0,1040.0,32.0,,,,17.6,21.6,False,,11100.0,21.6,OSL,ODFJELL SE,Odfjell SE,Europe/Oslo,CEST,False,7200000.0,EQUITY,ODFB.OL,finmb_876111,no_market,,3.3280000000000003,,0.01706,17.372,,,,,18756200.0,,,6.977,,,,1577750400.0,0.16443,15456000.0,0.196,,,3.0958865,0.37213,1640908800.0,1593475200.0,,,28257135.0,3014617344.0,,1115337600.0,2:1,,,,,,,,,,,https://logo.clearbit.com/odfjell.com,47 55 27 00 00,PO Box 6101 Postterminalen,110.20409,,,,,6f0652f8-e4f0-30e5-8467-e4e06c0208bc,
OKEA,OKEA,Energy,8.08,8.08,8.18,14,,828.22,0.0075,-0.0098,-0.0776,-0.5383,-0.5702,7042,Energy,207.0,"OKEA ASA, an oil and gas company, engages in the development and production of oil and gas in the Norwegian continental shelf. It holds interests 44.56% in Draugen, 12% in GjÃ¸a, and 0.55% in Ivar Aasen licenses. The company was founded in 2015 and is headquartered in Trondheim, Norway.",Trondheim,Norway,[],http://okea.no,1.0,Ferjemannsveien 10,Oil & Gas E&P,8.02,8.24,9.343043,,0.0,,8.24,,21917.0,,8.02,8.687999999999999,,8.24,,21917.0,,,,,,,,,7.8,2.0,NOK,6745.0,,,,828224256.0,,,67773.0,0.30775517,7.8,8.18,,,6745.0,21.0,,,,5.7,8.08,False,,,8.24,OSL,OKEA ASA,OKEA ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,OKEA.OL,finmb_312629283,no_market,,1.01,,-0.31458,1.825,-0.5734041999999999,,,,102503000.0,,,8.781,,,,1577750400.0,0.01676,-846585984.0,-8.663,,,0.9201685,0.8319,1640908800.0,1585612800.0,,,24737990.0,2717743360.0,,,,,,,,,,,,,,https://logo.clearbit.com/okea.no,47 73 52 52 22,,,,,,,c252c57e-328d-3858-89e6-237abaed1554,
