ticker,52WeekChange,SandP52WeekChange,annualHoldingsTurnover,annualReportExpenseRatio,beta,beta3Year,bookValue,category,dateShortInterest,earningsQuarterlyGrowth,enterpriseToEbitda,enterpriseToRevenue,enterpriseValue,fiveYearAverageReturn,floatShares,forwardEps,forwardPE,fundFamily,fundInceptionDate,heldPercentInsiders,heldPercentInstitutions,lastCapGain,lastDividendValue,lastFiscalYearEnd,lastSplitDate,lastSplitFactor,legalType,maxAge,morningStarOverallRating,morningStarRiskRating,mostRecentQuarter,netIncomeToCommon,nextFiscalYearEnd,pegRatio,priceHint,priceToBook,priceToSalesTrailing12Months,profitMargins,revenueQuarterlyGrowth,sharesOutstanding,sharesPercentSharesOut,sharesShort,sharesShortPreviousMonthDate,sharesShortPriorMonth,shortPercentOfFloat,shortRatio,threeYearAverageReturn,totalAssets,trailingEps,yield,ytdReturn
BALT-ME,Infinity,0.25783992,,,1.037151,,31.615,,,,9.947,7.897,521504384,,4003357,,,,-,,,,,1546214400,-,,,1,,,1561852800,-19595392,1609372800,,2,1.0374821,,-0.29674,,6643370,,,-,,,,,,-2.939,,
KOMP,-0.040983617,0.25783992,,,0.794188,,10.19,,,0.072,,1.24,1070609920,,93502746,2.63,,,-,,,,,1546214400,-,,,1,,,1569801600,312453056,1609372800,,2,1.071639,,0.36507,,184120000,,,-,,,,,,1.659,,
SOFF,-0.3169014,0.25783992,,,1.892307,,-9.13,,,,39.375,6.205,31342467072,,144972068,-1.01,,,-,,,,,1546214400,-,,,1,,,1569801600,-5104393216,1609372800,,4,,,-1.01052,,291392000,,,-,,,,,,-17.517,,
TRVX,-0.045601666,0.25783992,,,2.093927,,5.233,,,,-3.131,18859.105,452618528,,45072721,-2.85,,,-,,,,,1546214400,-,,,1,,,1569801600,-153482000,1609372800,,2,1.3835276,,0,,63383600,,,-,,,,,,-2.643,,
MGN,0.22480631,0.25783992,,,0.858299,,1.892,,,-0.985,,7.507,351328096,,24268889,,,,-,,,,,1546214400,2011-12-01,1:100,,1,,,1569801600,72500000,1609372800,,2,3.937632,,1.54915,,52585800,,,-,,,,,,1.378,,
KCC,Infinity,0.25783992,,,,,4.105,,,0.178,95.316,19.807,2471540992,,11578745,,,,-,,,,,1546214400,-,,,1,,,1569801600,-472000,1609372800,,2,10.42631,,-0.00378,,48027000,,,-,,,,,,-0.012,,
IOX,0.0079113245,0.25783992,,,2.099595,,-0.112,,,,60.916,16.502,279969248,,67084151,0.01,,,-,,,,,1546214400,2015-07-06,1:10,,1,,,1569801600,-9930000,1609372800,,4,,,-0.58529,,96874496,,,-,,,,,,-0.101,,
PNOR,Infinity,0.25783992,,,,,138.79,,,,0.002,0.001,100980,,,,,,-,,,,,1546214400,-,,,1,,,,7864000,1609372800,,4,0.00720369,,0.091639996,,971665024,,,-,,,,,,78.64,,
OCY,-0.19550747,0.25783992,,,0.619433,,5.05,,,,47.253,37.243,9511966720,,67118814,0.67,,,-,,,,,1546214400,-,,,1,,,1569801600,-100200000,1609372800,,2,9.247524,,-0.39233002,,175084992,,,-,,,,,,-0.631,,
SADG,0.1428572,0.25783992,,,0.372469,,128.919,,,0.287,,16.741,9749624832,,12140162,6.03,,,-,,,,,1546214400,-,,,1,,,1569801600,177188992,1609372800,,2,0.52746296,,0.46565,,22996300,,,-,,,,,,7.698,,
JPK-ME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHA,0.25970566,0.25783992,,,0.420242,,45.281,,,-0.288,23.913,4.057,75924897792,,167957918,8.56,,,-,,,,,1546214400,-,,,1,,,1569801600,647000000,1609372800,,2,6.2123184,,0.03457,,104790000,,,-,,,,,,2.718,,
NONG,0.22546017,0.25783992,,,0.28502,,139.183,,,-0.023,,8.12,33560961024,,95234420,6.86,,,-,,,,,1546214400,2011-03-31,4:3,,1,,,1569801600,1008000000,1609372800,,2,0.5632872,,0.52843,,100398000,,,-,,,,,,9.985,,
JIN,-0.37662333,0.25783992,,,0.644534,,2.261,,,,39.219,8.886,542835904,,41890971,0.21,,,-,,,,,1546214400,-,,,1,,,1569801600,-4230000,1609372800,,4,2.0544007,,-0.06925,,109259000,,,-,,,,,,-0.039,,
STRONG,0.28718543,0.25783992,,,0.365182,,5.642,,,-0.129,9.401,0.544,609225920,,29332074,1.1,,,-,,,,,1546214400,2005-05-09,1:10,,1,,,1569801600,21023000,1609372800,,2,1.9496632,,0.018760001,,44203600,,,-,,,,,,0.475,,
OTELLO,0.2626866,0.25783992,,,0.037246,,2.485,,,,-466.332,9.809,2331660032,,78076260,-0.05,,,-,,,,,1546214400,-,,,1,,,1569801600,-93600000,1609372800,,2,6.8088536,,-0.39376998,,137932000,,,-,,,,,,-0.676,,
SDSD,0.106271744,0.25783992,,,0.583805,,0.207,,,,,63.624,710617024,,318680624,0.02,,,-,,,,,1546214400,2017-05-05,1:3,,1,,,1569801600,9672000,1609372800,,4,5.8695655,,0.86597,,576025984,,,-,,,,,,0.017,,
MOWI,0.2023586,0.25783992,,,-0.162753,,5.576,,,,,,115988021248,,439466861,15.74,,,-,,,,,1546214400,2014-01-21,1:10,,1,,,1569801600,,1609372800,,2,40.20803,,0.10637999,,517007008,,,-,,,,,,0.932,,
HIDDN,-0.9063971,0.25783992,,,2.354187,,-0.402,,,,-0.199,0.423,8519624,,2527527,,,,-,,,,,1546214400,2019-09-17,1:20,,1,,,1561852800,-56525000,1609372800,,4,,,-2.19189,,31078900,,,-,,,,,,-9.214,,
AVANCE,3.0944881,0.25783992,,,1.595951,,5.842,,,,44.521,18.995,3844324096,,44488200,0.32,,,-,,,,,1546214400,-,,,1,,,1569801600,16369000,1609372800,,2,8.387539,,0.08088,,63694100,,,-,,,,,,0.256,,
ICE,Infinity,0.25783992,,,-0.239095,,-3.15,,,,-18.773,4.394,7680949760,,93961258,,,,-,,,,,1546214400,-,,,1,,,1569801600,-1202930048,1609372800,,2,,,-0.68838,,201488992,,,-,,,,,,-6.556,,
AWDR,-0.51754385,0.25783992,,,0.974898,,5.093,,,,75.461,17.464,709178624,,15090147,-0.22,,,-,,,,,1546214400,-,,,1,,,1569801600,-27778000,1609372800,,2,2.5917926,,-0.68403,,54581500,,,-,,,,,,-0.543,,
HYARD,-0.7070707,0.25783992,,,-0.102834,,6.653,,,,-5.413,0.313,912602368,,7737999,,,,-,,,,,1546214400,-,,,1,,,1561852800,-215399008,1609372800,,4,0.42837816,,-0.07383,,24726000,,,-,,,,,,-8.68,,
ABT,0.05384624,0.25783992,,,0.971659,,1.923,,,,-1.581,21.182,27280152,,4363739,-0.54,,,-,,,,,1546214400,2011-06-27,1:20,,1,,,1561852800,-18216404,1609372800,,4,1.3624544,,0,,6956810,,,-,,,,,,-1.941,,
NRC,-0.15495205,0.25783992,,,-0.0834,,37.817,,,0.562,38.944,0.913,5023823872,,34268494,6.83,,,-,,,,,1546214400,2013-11-21,1:100,,1,,,1569801600,-118000000,1609372800,,2,1.3406669,,-0.0189,,54023100,,,-,,,,,,-2.02,,
NHY,-0.19715339,0.25783992,,,0.686639,,39.197,,,,9.745,0.532,81302077440,,1338163200,3.72,,,-,,,,,1546214400,2006-05-10,5:1,,1,,,1569801600,-2028000000,1609372800,,2,0.75745595,,-0.01328,,2048000000,,,-,,,,,,-0.991,,
GJF,0.39902163,0.25783992,,,0.391093,,52.425,,,0.13,7.825,1.988,62681673728,,495464028,9.52,,,-,,,,,1577750400,-,,,1,,,1577750400,6556100096,1640908800,,2,3.8035288,,0.20909001,,500000000,,,-,,,,,,13.19,,
NOD,1.0819113,0.25783992,,,1.371659,,1.285,,,-0.198,1001.426,39.894,10627128320,,169113787,0.08,,,-,,,,,1546214400,2010-06-15,5:1,,1,,,1569801600,314000,1609372800,,2,46.420235,,0.00118,,175662000,,,-,,,,,,0.002,,
NAVA,0.7494168,0.25783992,,,0.430769,,8.438,,,,-80.974,1.148,222099024,,1192944,,,,-,,,,,1546214400,-,,,1,,,1569801600,-1313225,1609372800,,2,2.2280161,,0.00736,,11867700,,,-,,,,,,0.131,,
EPIC-ME,0.52083325,0.25783992,,,0.223481,,2.773,,,,50.588,11.263,1885059968,,47812232,,486.6667,,-,,,,,1546214400,-,,,1,,,1569801600,-3849294,1609372800,,2,5.265056,,-0.023,,106600000,,,-,,,,,,-0.036,,
PCIB,1.5056605,0.25783992,,,-0.387044,,7.485,,,,-28.243,213.865,2191473152,,26608218,-2.92,,,-,,,,,1546214400,-,,,1,,,1569801600,-68133000,1609372800,,2,8.243153,,0,,37265900,,,-,,,,,,-1.843,,
STB,0.1222291,0.25783992,,,0.79757,,69.894,,,-0.124,17.727,0.885,58729287680,,451068671,5.68,,,-,,,,,1546214400,-,,,1,,,1569801600,3251000064,1609372800,,2,1.0129626,,0.04917,,466871008,,,-,,,,,,6.962,,
BOUVET,0.8396226,0.25783992,,,0.359514,,25.959,,,0.669,16.771,1.966,4088174336,,7570069,13.84,,,-,,,,,1546214400,-,,,1,,,1569801600,179084000,1609372800,,2,14.6769905,,0.08614001,,10249500,,,-,,,,,,17.352,,
BRG,0.21017408,0.25783992,,,-0.182995,,31.567,,,0.031,11.238,2.211,11159607296,,91206847,5.35,,,-,,,,,1546214400,-,,,1,,,1569801600,459000000,1609372800,,2,2.8019767,,0.09093001,,99633200,,,-,,,,,,4.596,,
FUNCOM,0.27614737,0.25783992,,,0.675303,,0.582,,,,203.589,45.751,1299098496,,26855687,,,,-,,,,,1546214400,2018-02-01,1:5,,1,,,1569801600,1324000,1609372800,,2,29.14089,,0.046630003,,77287000,,,-,,,,,,0.013,,
TEONE-ME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALNG,-0.44772726,0.25783992,,,0.486639,,0.774,,,,75.154,18.383,570268096,,40949568,0.11,,,-,,,,,1546214400,-,,,1,,,1569801600,-14155000,1609372800,,4,2.997416,,-0.45630002,,132549000,,,-,,,,,,-0.11,,
PPG PREF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIOFF,-0.23602486,0.25783992,,,0.578947,,0.432,,,,22.117,7.375,2171289344,,27054854,-0.02,,,-,,,,,1546214400,-,,,1,,,1569801600,-86782000,1609372800,,4,2.847222,,-0.27688998,,934739008,,,-,,,,,,-0.087,,
SSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSKOG,Infinity,0.25783992,,,,,68.473,,,0.012,2.248,0.34,4317000192,,30338550,,,,-,,,,,1546214400,-,,,1,,,1569801600,2511000064,1609372800,,2,0.5989222,,0.1975,,82500000,,,-,,,,,,30.435,,
EMGS,0.278481,0.25783992,,,2.174089,,-0.016,,,,20.301,4.789,313982784,,54446720,,,,-,,,,,1546214400,2016-07-01,1:40,,1,,,1569801600,-10103000,1609372800,,4,,,-0.15408,,130970000,,,-,,,,,,-0.077,,
MEDI,1.9737611,0.25783992,,,-0.152226,,12.268,,,0.516,36.339,10.411,3780276480,,10577536,2.64,,,-,,,,,1546214400,-,,,1,,,1569801600,78710000,1609372800,,2,16.628628,,0.21677999,,18040500,,,-,,,,,,4.328,,
NORBIT,Infinity,0.25783992,,,,,7.339,,,1.515,9.261,1.889,1150914304,,18414862,,,,-,,,,,1546214400,-,,,1,,,1569801600,59816000,1609372800,,2,2.6573102,,0.098179996,,56786900,,,-,,,,,,7.777,,
ITE,0.33501267,0.25783992,,,0.278542,,0.693,,,0.593,12.921,1.574,874523392,,27603529,0.5,,,-,,,,,1546214400,2000-03-17,7:1,,1,,,1569801600,40801000,1609372800,,2,15.295815,,0.07343,,81416704,,,-,,,,,,0.5,,
ADSC-ME,0.39999998,0.25783992,,,,,,,,,,,,,,,,,-,,,,,,-,,,1,,,,,,,2,,,0,,23390300,,,-,,,,,,,,
BON,0.94690263,0.25783992,,,0.420242,,140.915,,,,7.455,1.661,12943616000,,19787538,,,,-,,,,,1546214400,2006-06-01,4:1,,1,,,1569801600,-120820000,1609372800,,2,1.4689708,,0.00765,,42531900,,,-,,,,,,1.403,,
KIT,0.28909957,0.25783992,,,1.25668,,4.036,,,0.129,10.498,0.855,2693916672,,167920083,0.76,,,-,,,,,1546214400,-,,,1,,,1569801600,126180000,1609372800,,2,2.6461847,,0.04007,,179104000,,,-,,,,,,0.699,,
LSG,-0.07304561,0.25783992,,,-0.291497,,26.988,,,,18.53,2.024,41543540736,,281511241,6.14,,,-,,,,,1546214400,2017-05-24,10:1,,1,,,1569801600,1434201984,1609372800,,2,2.2298799,,0.06987,,595475968,,,-,,,,,,2.407,,
QFR,-0.05898875,0.25783992,,,1.031578,,4.511,,,,14.42,0.921,882634432,,68761709,,,,-,,,,,1546214400,-,,,1,,,1569801600,-5638000,1609372800,,2,1.5185102,,-0.00588,,89223400,,,-,,,,,,-0.065,,
AXA,-0.10831118,0.25783992,,,2.759514,,1.968,,,2.521,,,2859276544,,87340021,0.25,,,-,,,,,1546214400,2018-05-31,1:10,,1,,,1569801600,,1609372800,,2,9.654471,,0.05566,,155395008,,,-,,,,,,-0.004,,
SUBC,0.12892878,0.25783992,,,1.339271,,18.156,,,-0.429,58.885,8.378,31756568576,,214111963,0.25,,,-,,,,,1546214400,-,,,1,,,1569801600,90100000,1609372800,,2,5.6427627,,0.02377,,298835008,,,-,,,,,,0.29,,
PEN,0.32969284,0.25783992,,,1.348178,,0.855,,,,47.75,29.908,1234475136,,43510618,-0.05,,,-,,,,,1546214400,2016-05-30,1:10,,1,,,1569801600,5661000,1609372800,,2,21.684212,,0.13368,,68799904,,,-,,,,,,0.091,,
KOA,-0.21379316,0.25783992,,,0.987044,,0.702,,,1.048,,,2576000000,,340280400,1.25,,,-,,,,,1546214400,-,,,1,,,1569801600,,1609372800,,2,8.233619,,0.02619,,447892992,,,-,,,,,,0.011,,
AGS,-0.93668324,0.25783992,,,,,7.83,,,,0.575,0.07,42565936,,12298604,,,,-,,,,,1546214400,2019-07-03,1:50,,1,,,1569801600,-21327000,1609372800,,4,0.121839084,,-0.03484,,58821000,,,-,,,,,,-1.135,,
EQNR,-0.035407662,0.25783992,,,0.793522,,12.311,,,,25.763,8.795,613305221120,,1051697680,,,,-,,,,,1546214400,2006-05-10,5:1,,1,,,1569801600,5445000192,1609372800,,2,14.21493,,0.07808,,3307699968,,,-,,,,,,1.635,,
TYSB-ME,-0.003311038,0.25783992,,,0.130044,,237.484,,,0.378,,9.142,652158848,,271163,,,,-,,,,,1546214400,-,,,1,,,1569801600,28171000,1609372800,,2,0.49687558,,0.39490002,,1514180,,,-,,,,,,22.076,,
SALMON,-0.10618526,0.25783992,,,,,3.142,,,0.486,-805.361,17.168,5043168768,,19800000,,,,-,,,,,1546214400,-,,,1,,,1569801600,43555000,1609372800,,2,23.551878,,0.14827,,66000000,,,-,,,,,,0.66,,
STORM,-0.33472806,0.25783992,,,0.812145,,0.467,,,,-166.469,20.698,46777908,,5022360,0.09,,,-,,,,,1546214400,2019-07-10,1:10,,1,,,1561852800,9000,1609372800,,4,6.4239826,,0.00398,,8834560,,,-,,,,,,0.001,,
TGS,0.041021347,0.25783992,,,0.982186,,12.918,,,0.212,58.726,45.251,29018261504,,115594568,2.07,,,-,,,,,1546214400,2006-06-15,4:1,,1,,,1569801600,167602000,1609372800,,2,18.710325,,0.26136,,117165000,,,-,,,,,,1.586,,
SDRL,-0.8342997,0.25783992,,,,,18.559,,,,20.135,6.336,7127875072,,62858217,-6.6,,,-,,,,,1546214400,-,,,1,,,1569801600,-1382000000,1609372800,,2,0.6783771,,-1.22844,,504444000,,,-,,,,,,-13.897,,
MELG,0.12903225,0.25783992,,,0.064777,,383.594,,,0.051,,9.1,1919091456,,1667734,,,,-,,,,,1546214400,-,,,1,,,1569801600,36858000,1609372800,,2,0.3623623,,0.42343,,2776220,,,-,,,,,,12.639,,
BIOTEC,0.43720925,0.25783992,,,0.276923,,0.949,,,,-34.241,3.665,294332288,,25880317,-0.04,,,-,,,,,1546214400,-,,,1,,,1569801600,-9279000,1609372800,,2,6.512118,,-0.11554,,48334700,,,-,,,,,,-0.209,,
SBX,-0.61185986,0.25783992,,,3.029149,,0.109,,,,-129.707,6.998,309999488,,418544894,-0.01,,,-,,,,,1546214400,2018-08-28,1:10,,1,,,1569801600,-15699000,1609372800,,4,4.963303,,-0.35437,,538931008,,,-,,,,,,-0.041,,
ODL,0.030452728,0.25783992,,,1.150607,,4.391,,,1.446,24.38,9.413,7249392128,,92641428,0.14,,,-,,,,,1546214400,-,,,1,,,1569801600,41315000,1609372800,,2,5.5249376,,0.06365,,236783008,,,-,,,,,,0.166,,
XXL,-0.5623958,0.25783992,,,1.234817,,27.688,,,-0.686,14.768,0.713,6586651648,,73881237,3.04,,,-,,,,,1546214400,2014-09-30,1:4,,1,,,1569801600,106000000,1609372800,,2,0.43195608,,0.011469999,,165763008,,,-,,,,,,0.773,,
SOFTOX-ME,-0.100000024,0.25783992,,,,,3.726,,,,-6.228,23.254,124549200,,2630991,,,,-,,,,,1546214400,2018-07-02,50:1,,1,,,1569801600,-16884776,1609372800,,2,7.2463765,,0,,7751000,,,-,,,,,,-3.65,,
SHLF,-0.46193904,0.25783992,,,0.401473,,4.685,,,,49.238,6.701,3815680256,,37860873,-0.46,,,-,,,,,1546214400,-,,,1,,,1569801600,-129221000,1609372800,,2,4.3970118,,-0.22694999,,136366000,,,-,,,,,,-1.06,,
ODF,0.0457747,0.25783992,,,0.017004,,7.047,,,,28.848,4.038,3541390080,,22989844,-0.2,,,-,,,,,1546214400,2005-05-06,2:1,,1,,,1569801600,-74234000,1609372800,,2,4.015893,,-0.08464,,60020300,,,-,,,,,,-0.942,,
NISB-ME,Infinity,0.25783992,,,,,,,,0.457,,,,,,,,,-,,,,,1546214400,-,,,1,,,1569801600,28907000,1609372800,,2,,,0.31968,,1127540,,,-,,,,,,,,
OET,0.5538461,0.25783992,,,,,9.897,,,,91.749,40.127,3977867264,,8313958,,,,-,,,,,1546214400,-,,,1,,,1569801600,-8564631,1609372800,,2,9.396787,,-0.0864,,32739900,,,-,,,,,,-0.262,,
RIVER-ME,-0.34400004,0.25783992,,,,,,,,,,,309106848,,9915544,,,,-,,,,,1546214400,-,,,1,,,1561852800,,1609372800,,2,,,-2.16699,,19016700,,,-,,,,,,,,
MULTI,0.2969284,0.25783992,,,0.391891,,21.938,,,,21.75,0.95,3271042816,,19334384,5.33,,,-,,,,,1546214400,-,,,1,,,1569801600,46637000,1609372800,,2,3.4643085,,0.01354,,26952000,,,-,,,,,,1.729,,
IDEX,-0.652349,0.25783992,,,1.965991,,0.25,,,,-2.119,154.069,529689312,,297678791,-0.27,,,-,,,,,1546214400,2010-03-10,1:3,,1,,,1569801600,-262911008,1609372800,,4,3.848,,0,,717988992,,,-,,,,,,-0.46,,
MSEIS,-0.74900854,0.25783992,,,0.520647,,1.242,,,,18.928,1.822,840685696,,126082656,0.42,,,-,,,,,1546214400,-,,,1,,,1569801600,-107574000,1609372800,,4,3.4541063,,-0.23313,,185167008,,,-,,,,,,-0.665,,
SSC,0.8613862,0.25783992,,,0.320647,,0.941,,,-0.655,,,5461100032,,30287280,10.13,,,-,,,,,1546214400,-,,,1,,,1561852800,,1609372800,,2,29.914984,,0.15428,,194028000,,,-,,,,,,0.183,,
FIVEPG,-0.7183099,0.25783992,,,1.302454,,0.174,,,,,,19798400,,28674023,,,,-,,,,,1546214400,2017-11-29,1:5,,1,,,1561852800,,1609372800,,4,2.3908048,,0,,53736000,,,-,,,,,,-0.118,,
DNO,-0.37068528,0.25783992,,,0.809716,,1.108,,,,15.67,10.167,10832601088,,575701229,0.33,,,-,,,,,1546214400,2006-06-16,4:1,,1,,,1569801600,252900000,1609372800,,2,8.610108,,0.23735,,975433024,,,-,,,,,,0.24,,
B2H,-0.37691134,0.25783992,,,0.987044,,10.053,,,0.138,,7.266,15028128768,,278327837,2.16,,,-,,,,,1546214400,-,,,1,,,1569801600,173246000,1609372800,,2,0.7758878,,0.08377,,409932992,,,-,,,,,,0.416,,
ARCHER,-0.33475482,0.25783992,,,3.076923,,0.656,,,,11.543,1.322,1109281536,,103891411,0.06,,,-,,,,,1546214400,2015-09-28,1:10,,1,,,1569801600,-108500000,1609372800,,4,4.4207315,,-0.12929,,148032000,,,-,,,,,,-0.74,,
SPOG,-0.006968677,0.25783992,,,0.102834,,195.835,,,-0.312,,35.734,23759278080,,16181310,5.06,,,-,,,,,1546214400,-,,,1,,,1569801600,91300000,1609372800,,2,0.285955,,0.42578,,20731200,,,-,,,,,,4.4,,
TEAM,-0.21582735,0.25783992,,,0.10573,,1.675,,,,61.868,3.92,1304919296,,131672550,-0.28,,,-,,,,,1546214400,-,,,1,,,1569801600,-76815000,1609372800,,2,3.2537313,,-0.23075001,,203254000,,,-,,,,,,-0.379,,
SKUE,0.36363637,0.25783992,,,0.143319,,575.341,,,0.535,,3.862,956156032,,1365283,18.82,,,-,,,,,1546214400,-,,,1,,,1569801600,40531000,1609372800,,2,0.31285793,,0.42544997,,1900000,,,-,,,,,,21.346,,
WSTEP,-0.055118084,0.25783992,,,0.291566,,13.687,,,-0.896,10.513,0.988,651063040,,16936832,2.26,,,-,,,,,1546214400,-,,,1,,,1569801600,42683000,1609372800,,2,1.7242639,,0.064770006,,26673400,,,-,,,,,,1.6,,
DOF,-0.5299685,0.25783992,,,2.277732,,5.291,,,,13.574,3.341,20456323072,,114226028,0.85,,,-,,,,,1546214400,2018-05-25,1:10,,1,,,1569801600,-2596999936,1609372800,,4,0.2676243,,-0.42414,,307763008,,,-,,,,,,-8.632,,
FRO,1.2019794,0.25783992,,,0.844036,,7.163,,,,78.116,24.966,20857090048,,89495187,0.43,,,-,,,,,1546214400,2016-02-04,1:5,,1,,,1569801600,56531000,1609372800,,2,12.8368,,0.06767,,197692000,,,-,,,,,,0.326,,
FLNG,-0.28699553,0.25783992,,,0.142729,,15.168,,,-0.603,72.518,47.908,4985966592,,29379883,0.14,,,-,,,,,1546214400,2019-03-11,1:10,,1,,,1569801600,8349000,1609372800,,2,4.94462,,0.08022001,,54110600,,,-,,,,,,0.15,,
SATS,Infinity,0.25783992,,,,,-0.971,,,-0.404,17.321,2.181,8300359168,,27034355,,,,-,,,,,1546214400,-,,,1,,,1569801600,19347000,1609372800,,2,,,0.00508,,0,,,-,,,,,,0.172,,
HSPG,0.3225807,0.25783992,,,0.212145,,945.896,,,-0.031,,2.904,397067712,,446385,11.8,,,-,,,,,1546214400,-,,,1,,,1569801600,7356000,1609372800,,2,0.13003545,,0.37978,,687900,,,-,,,,,,10.693,,
SBTE,0.12446356,0.25783992,,,,,313.526,,,0,,10.165,7386720768,,10184879,,,,-,,,,,1546214400,-,,,1,,,1569801600,125360000,1609372800,,2,0.4210177,,0.42771998,,10898600,,,-,,,,,,15.338,,
PLT,1.8392856,0.25783992,,,,,19.955,,,,-9.744,377.405,567616960,,4039109,,,,-,,,,,1546214400,-,,,1,,,1569801600,-58954000,1609372800,,2,3.7083437,,0,,8116590,,,-,,,,,,-7.262,,
ROM,0.039215684,0.25783992,,,-0.553036,,0.574,,,,,,87699696,,9138143,,,,-,,,,,1546214400,2013-12-18,1:2,,1,,,1569801600,,1609372800,,4,4.076655,,0,,41367800,,,-,,,,,,0.041,,
ARCUS,-0.102091074,0.25783992,,,-0.051463,,23.367,,,0.062,13.69,1.565,4301717504,,24561294,3.34,,,-,,,,,1546214400,-,,,1,,,1569801600,135063008,1609372800,,2,1.5192364,,0.04913,,68013200,,,-,,,,,,1.902,,
SNI,0.22549021,0.25783992,,,0.958704,,22.504,,,0.225,25.347,4.741,9795252224,,25128270,1.5,,,-,,,,,1543536000,-,,,1,,,1567209600,18692000,1606694400,,2,5.3323855,,0.00908,,59023800,,,-,,,,,,0.308,,
NATTO,-0.14285713,0.25783992,,,0.781376,,6.174,,,,18.583,1.199,143293760,,7888263,-0.07,,,-,,,,,1546214400,2011-11-03,1:100,,1,,,1569801600,4654000,1609372800,,2,1.1985748,,0.03894,,19407800,,,-,,,,,,0.23,,
GRONG-ME,0.047619104,0.25783992,,,-0.081177,,234.875,,,0.027,,8.193,1413709312,,1992599,,,,-,,,,,1546214400,-,,,1,,,1569801600,53603000,1609372800,,2,0.46833423,,0.30363,,,,,-,,,,,,18.033,,
AKA,-0.25405848,0.25783992,,,0.4834,,15.938,,,,12.984,1.003,4908093952,,136630586,0.4,,,-,,,,,1546214400,2007-03-30,5:1,,1,,,1569801600,-278000000,1609372800,,2,0.5609236,,-0.10441,,271609984,,,-,,,,,,-1.881,,
INSR,-0.14441419,0.25783992,,,0.239676,,2.088,,,,-3.647,0.124,103559432,,124509399,0.66,,,-,,,,,1546214400,2016-10-19,1:10,,1,,,1569801600,-57113000,1609372800,,2,2.95977,,-0.10568,,148167008,,,-,,,,,,-0.662,,
SBVG,0.09510875,0.25783992,,,0.400809,,81.579,,,-0.119,,8.473,10168772608,,56984308,4.12,,,-,,,,,1546214400,2011-11-07,6:5,,1,,,1569801600,289670016,1609372800,,2,0.49032226,,0.42745999,,63101400,,,-,,,,,,4.591,,
SUSB-ME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRS,-0.80077124,0.25783992,,,0.643724,,0.161,,,,11.396,5.482,1486073216,,85019089,-0.95,,,-,,,,,1546214400,2016-12-06,1:100,,1,,,1569801600,-412400000,1609372800,,4,21.490685,,-1.5212101,,81864200,,,-,,,,,,-4.461,,
LIFE-ME,0.96428573,0.25783992,,,,,0.275,,,,,531.196,248804128,,,,,,-,,,,,1546214400,2019-02-07,1:4,,1,,,1561852800,-9576239,1609372800,,4,11.927273,,0,,80901200,,,-,,,,,,-0.109,,
NKR,Infinity,0.25783992,,,-0.200809,,1.699,,,26.565,-4.287,-0.262,-55740148,,47238782,,,,-,,,,,1546214400,-,,,1,,,1569801600,-13343000,1609372800,,4,1.241907,,0.5348,,105613000,,,-,,,,,,1.125,,
VVL,0.11428571,0.25783992,,,0.175708,,268.474,,,-0.01,,12.542,1323572224,,1692726,18.25,,,-,,,,,1546214400,2014-05-13,20:1,,1,,,1569801600,43355000,1609372800,,2,0.58106184,,0.41081002,,2203960,,,-,,,,,,22.81,,
JAEREN,0.14705884,0.25783992,,,0.256165,,360.011,,,0.341,,10.608,3574808832,,1005685,14.04,,,-,,,,,1546214400,-,,,1,,,1569801600,74823000,1609372800,,2,0.4360978,,0.41518003,,4932430,,,-,,,,,,14.922,,
MORG,0.11538458,0.25783992,,,0.100404,,694.272,,,0.208,,20.365,30771017728,,7464344,30.98,,,-,,,,,1546214400,-,,,1,,,1569801600,321000000,1609372800,,2,0.45947412,,0.43812,,9861700,,,-,,,,,,32.558,,
TIETOO,Infinity,0.25783992,,,0.476923,,,,,-0.339,,,21515669504,,46755545,,,,-,,,,,1546214400,-,,,1,,,1569801600,,1609372800,,2,,,0.0636,,118254000,,,-,,,,,,,,
SVEG,0.22761202,0.25783992,,,0.208906,,273.203,,,0.211,,25.459,102244777984,,35479863,6.32,,,-,,,,,1546214400,2010-05-20,2:1,,1,,,1569801600,445000000,1609372800,,2,0.24011448,,0.49228,,107319000,,,-,,,,,,7.159,,
CARA,Infinity,0.25783992,,,0.202429,,2.115,,,3.717,44.489,10.108,441068000,,13241402,,,,-,,,,,1546214400,2019-05-23,1:4,,1,,,1569801600,608000,1609372800,,2,5.106383,,0.01393,,40633800,,,-,,,,,,0.015,,
GENT-ME,Infinity,0.25783992,,,-0.179616,,13.926,,,,-23.733,16.727,737194944,,5851528,,,,-,,,,,1546214400,-,,,1,,,1569801600,-45828352,1609372800,,2,4.136148,,-1.03986,,15402700,,,-,,,,,,-2.977,,
