ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,address2,trailingPE,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
NHY,Norsk Hydro,Materials,26.4,26.4,26.41,2843,,54096.89,0.0209,-0.0034,0.0111,-0.1912,-0.0753,0240,Basic Materials,35000.0,"Norsk Hydro ASA operates as an integrated aluminum company worldwide. It operates through six segments: Bauxite & Alumina, Primary Metal, Metal Markets, Rolled Products, Extruded Solutions, and Energy. The Bauxite & Alumina segment engages in bauxite mining activities, production of alumina, and related commercial activities, primarily the sale of alumina. The Primary Metal segment is involved in the primary aluminum production, remelting, and casting activities. This segment principally offers extrusion, sheet, and standard ingots, as well as foundry alloys. The Metal Markets segment sells products from the company's primary metal plants; operates remelters; and trades in physical and financial metals. The Rolled Products segment operates rolling mills and a primary metal plant. This segment principally offers aluminum foils, strips, sheets, and lithographic plates for application in the packaging, automotive, building and general engineering, and transport industries, as well as for offset printing plates. The Extruded Solutions segment offers extrusion profiles, building systems, and precision tubing products for construction, automotive and heating, and ventilation and air conditioning sectors. The Energy segment owns and operates 26 hydroelectric power plants with an installed capacity of approximately 2,000 MW in Norway. Norsk Hydro ASA was founded in 1905 and is headquartered in Oslo, Norway.",Oslo,47 22 53 81 00,Norway,[],http://www.hydro.com,1.0,Drammensveien 260,Aluminum,25.86,26.0,25.810802,0.0483372,0.0,,26.4,,4742470.0,,25.86,27.025883,1.25,26.0,,4742470.0,,,,,1589241600.0,0.9331389999999999,,,26.0,2.0,NOK,4508666.0,,,,54093598720.0,,,7042735.0,0.38059774,26.0,26.34,,410000.0,4508666.0,36.41,7.096774000000001,,,19.135,26.32,False,,1100.0,26.4,OSL,NORSK HYDRO ASA,Norsk Hydro ASA,Europe/Oslo,CEST,True,7200000.0,EQUITY,NHY.OL,finmb_292387,no_market,,0.484,,-0.03373,6.831,,,3.72,,2048999936.0,,,36.912,,,,1577750400.0,0.29948,-4793999872.0,-2.3409999999999997,,,0.71521455,0.34263000000000005,1640908800.0,1593475200.0,,,1339123950.0,68724137984.0,,1147219200.0,5:1,,,,,,,,,,,https://logo.clearbit.com/hydro.com,Vakero,,47 22 53 27 25,,,,393ecc80-795c-3904-9f9c-8b2facbb321b,
NSKOG,Norske Skog,Materials,28.4,28.2,28.4,147,,2343.0,0.0179,-0.006999999999999999,-0.1315,-0.2848,,0213,,2300.0,"Norske Skog ASA produces and sells newsprint and magazine paper primarily in Europe and Australasia. It operates through two segments, Publication Paper Europe, and Publication Paper Australasia. The company offers improved newsprint, super calandered, light-weight coated, and book and directory paper products. Its products are used in catalogues, inserts/flyers, supplements, free-sheets, directories, direct mail, and brochures. The company sells its products under brands, including Nornews, Norbright, NorX, Norstar, Norcote, NorSC, Norbook, Vantage, and Tasman Directory. It also exports its products to North America, Africa, the Middle East, and Asia. The company was founded in 1962 and is headquartered in Oslo, Norway. Norske Skog ASA is a subsidiary of NS Norway Holding AS.",Oslo,47 22 51 20 20,Norway,[],http://www.norskeskog.com,1.0,PB 294 SkOeyen,,27.9,27.9,33.81681,0.22401434,0.6286,,28.55,,64563.0,,27.9,31.355715000000004,6.25,27.9,,64563.0,,,,3.25,1587081600.0,,,,27.9,2.0,NOK,93291.0,,,,2343000064.0,,,152829.0,0.22010334,27.9,28.4,,,93291.0,45.05,,,,25.5,28.2,False,0.1157,,28.55,OSL,NORSKE SKOG ASA,Norske Skog ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NSKOG.OL,finmb_283764576,no_market,,0.247,,0.040110003,2.366,inf,,,,82500000.0,,,60.812,,,,1577750400.0,0.20117001,427000000.0,5.164,,,0.46701309999999996,0.66667,1640908800.0,1593475200.0,,,27535200.0,2630749952.0,,,,,,,,,,,,,,https://logo.clearbit.com/norskeskog.com,,5.499613,,,,,fcefc0b9-bd00-3360-8fdf-d92e1a313c86,
NORTH,North Energy,Energy,1.42,1.42,1.47,20,,165.91,0.0,-0.0105,0.0107,-0.0812,-0.0035,0252,Financial Services,3.0,"North Energy ASA does not have significant operations. Previously, it was engaged in the exploration, development, and production of oil and gas in the Norwegian continental shelf. The company was founded in 2007 and is headquartered in Oslo, Norway.",Oslo,47 22 01 79 50,Norway,[],http://www.northenergy.no,1.0,Tjuvholmen alle 3,Asset Management,1.415,1.415,1.3158028999999998,0.21201415,,,1.47,,154638.0,,1.415,1.3917648,0.3,1.415,,154638.0,,,,0.3,1559088000.0,1.0093020000000001,,,1.41,4.0,NOK,17252.0,,,,165911568.0,,,105838.0,187.89532,1.41,1.445,,3094400.0,17252.0,1.65,-1.5215054,,,0.9,1.415,False,0.22899999999999998,1019800.0,1.47,OSL,NORTH ENERGY ASA,North Energy ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NORTH.OL,finmb_53162324,no_market,,-58.762,,0.0,2.657,,,-0.93,,117252000.0,,,2.252,,,,1577750400.0,0.0,-66068000.0,-0.593,,,0.62833035,0.54482,1640908800.0,1585612800.0,,,47190249.0,-51886996.0,,,,,,,,,,,,,,https://logo.clearbit.com/northenergy.no,,,,,,,3e9514d3-4df0-35ae-a53c-9645c2c7d74c,
NODL,Northern Drilling,Energy,6.34,6.2,6.33,13,,102.28,-0.0155,0.0462,-0.035,-0.693,-0.8342,HM 08,Energy,2.0,"Northern Drilling Ltd., a drilling contractor, focuses on acquiring and operating offshore drilling rigs for oil and gas industry. It owns two semi-submersible drilling rigs, as well as owns two drillships and an option to acquire a third drillship. The company was incorporated in 2017 and is based in Hamilton, Bermuda.",Hamilton,,Bermuda,[],http://www.northerndrillingltd.com,1.0,Par La Ville Place,Oil & Gas Drilling,6.44,6.37,7.3309855,,0.0,,6.43,,36076.0,,6.44,6.535588300000001,,6.37,,36076.0,,,,,,2.652198,,,6.15,2.0,NOK,1446.0,,,,102283224.0,,,101529.0,4.42172,6.15,6.33,,0.0,1446.0,36.9,-23.481482,,,2.1,6.19,False,,0.0,6.43,OSL,NORTHERN DRILLING,Northern Drilling Ltd.,Europe/Oslo,CEST,False,7200000.0,EQUITY,NODL.OL,finmb_423276374,no_market,,3.554,,-0.77883005,,-0.82476187,,-0.27,,16133000.0,,,15.705,,,,1577750400.0,0.7500399999999999,-18016000.0,-0.182,,,0.40369309999999997,0.39400002,1640908800.0,1585612800.0,,,8754259.0,82216632.0,,,,,,,,,,,,,,https://logo.clearbit.com/northerndrillingltd.com,14th Par La Ville Road,,,,,,93da0603-ff72-38a9-8236-0d8bf6368755,
NOL,Northern Ocean Ltd.,Energy,6.84,6.81,6.84,135,,436.41,0.0621,0.0687,0.1916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRS,Norway Royal Salmon,Consumer staples,222.6,221.4,222.6,219,,9553.72,-0.0177,-0.0211,-0.0771,-0.0503,0.1479,7414,Consumer Defensive,175.0,"Norway Royal Salmon ASA produces, harvests, sells, and markets smolt and salmon products in Norway. The company offers fresh and frozen fish, round fish, fillet, portions, and smoked and marinated products. It also exports its products. Norway Royal Salmon ASA was founded in 1992 and is based in Trondheim, Norway.",Trondheim,47 73 92 43 00,Norway,[],http://www.norwayroyalsalmon.com,1.0,Ferjemannsveien 10,Farm Products,226.6,226.4,224.29742000000002,0.010917917,0.6852,,226.4,,17768.0,,226.6,227.47647,2.474,226.4,,17768.0,,,,2.47,1591315200.0,0.052905999999999995,,,219.6,2.0,NOK,10521.0,,,,9553725440.0,,,32932.0,1.7790875,219.6,221.8,,131900.0,10521.0,254.0,12.032433000000001,,2.14,170.5,221.6,False,0.0109,42600.0,226.4,OSL,NORWAY ROYAL SALMO,Norway Royal Salmon AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,NRS.OL,finmb_22969855,no_market,,1.929,,0.22389999,25.865,0.15612245,,18.5,,42918800.0,,,76.735,,,,1577750400.0,0.14015999999999998,265951008.0,27.112,,,2.9008927000000004,0.66208,1640908800.0,1585612800.0,,,13882894.0,10357202944.0,,1591315200.0,1:1,,,-0.73,,,,,,,,https://logo.clearbit.com/norwayroyalsalmon.com,PO Box 2608 Sentrum,8.210386999999999,47 73 92 43 01,,,,1b90c6b5-4c27-3a46-8643-3d5116213df5,
NAS,Norwegian Air Shuttle,Industrials,2.11,2.11,2.11,6828,,7524.12,-0.0099,-0.1448,-0.2331,-0.9441,-0.9462,1330,Industrials,9389.0,"Norwegian Air Shuttle ASA, together with its subsidiaries, provides scheduled and charter airline services in Norway and internationally. As of December 31, 2019, the company operated a total of 156 aircraft, whereas 65 owned and 101 leased aircrafts in approximately 500 routes to 150 destinations across Europe into North Africa, the Middle East, North America, South America, and South-East Asia. It is also involved in aircraft financing, leasing, and ownership activities; and commercial cargo activities, as well as handles crew services, airline operative support, administrative, ground handling services, and holiday packages through web portal. The company was founded in 1993 and is headquartered in Fornebu, Norway.",Fornebu,47 67 59 30 00,Norway,[],http://www.norwegian.com,1.0,Oksenoyveien 3,Airlines,2.13,2.135,12.684246,,0.0,,2.155,,19951185.0,,2.13,2.7597942000000004,,2.135,,19951185.0,,,,,,1.360465,,,2.052,4.0,NOK,22105042.0,,,,7521052672.0,,,44738709.0,0.17281076,2.052,2.1069999999999998,,128200.0,22105042.0,48.17,-0.10450941,,,1.5,2.104,False,,6100.0,2.155,OSL,NORWEGIAN AIR SHUT,Norwegian Air Shuttle ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NAS.OL,finmb_9002664,no_market,,1.4809999999999999,,-0.03712,17.393,-0.94852585,,,,3566170112.0,,,25.074,,,,1577750400.0,0.28065999999999997,-1615399936.0,-12.63,,,0.084111035,0.10098,1640908800.0,1577750400.0,,,1715551912.0,64474800128.0,,,,,,,,,,,,,,https://logo.clearbit.com/norwegian.com,,,,,,,b01488e9-9c31-39e7-bf9d-d0da043e61bb,
NOR,Norwegian Energy Company,Energy,147.0,147.0,149.0,46,LP,3544.3,0.0,-0.0134,-0.0329,-0.3481,-0.5067,0158,Energy,29.0,"Norwegian Energy Company ASA, an oil and gas company, focuses on the exploration, development, and production of hydrocarbon resources in Norway, Denmark, and the United Kingdom. Its asset portfolio includes 4 production hubs and 11 producing fields on the Danish Continental Shelf. As of December 31, 2019, the company had proven and probable reserves of 209 million barrels of oil equivalent. Norwegian Energy Company ASA was founded in 2005 and is headquartered in Oslo, Norway.",Oslo,47 22 33 60 00,Norway,[],http://www.noreco.com,1.0,Nedre Vollgate 1,Oil & Gas E&P,147.0,148.0,163.94087,,0.0,,155.5,,4557.0,,147.0,158.51471,,148.0,,4557.0,,,,,,0.256395,,,147.0,2.0,NOK,3622.0,,,,3544302336.0,,,18524.0,7.368612,147.0,149.0,,50000.0,3622.0,294.5,8.576429,,,105.0,147.0,False,,200100.0,155.5,OSL,NORWEGIAN ENERGY,Norwegian Energy Company ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NOR.OL,finmb_24349084,no_market,,8.898,,0.43243000000000004,19.725,-0.49222797,,17.14,,24110900.0,,,28.22,,,,1577750400.0,0.13282,208000000.0,9.777999999999999,,,5.2090716,0.026600001,1640908800.0,1585612800.0,,,5919351.0,4279855104.0,,1431648000.0,1:100,,,,,,,,,,,https://logo.clearbit.com/noreco.com,,15.03375,,,,,42d25bec-cf8f-30f3-a632-33cae79974f4,
NOFI,Norwegian Finans Holding,Financials,68.5,68.45,68.55,464,,12788.59,0.0074,-0.0366,0.0015,-0.2812,0.1084,1364,Financial Services,85.0,"Norwegian Finans Holding ASA, through its subsidiary, Bank Norwegian AS, provides various digital banking products and services to retail customers in Norway, Finland, Sweden, and Denmark. It offers deposit accounts, installment loans, and credit cards through Internet. The company also provides a combined credit card and reward card in cooperation with the airline Norwegian. Norwegian Finans Holding ASA was founded in 2007 and is based in Fornebu, Norway.",Fornebu,,Norway,[],http://www.banknorwegian.no/OmOss/InvestorRelations,1.0,Snaroyveien 36,Banks—Regional,68.0,68.4,66.65088,0.046764705,0.0,,69.2,,136354.0,,68.0,69.1647,3.18,68.4,,136354.0,,,,,1588204800.0,1.555813,,,67.45,2.0,NOK,149260.0,,,,12788608000.0,,,457731.0,3.3492174,67.45,68.6,,795000.0,149260.0,102.8,6.4018692999999995,,,32.24,68.45,False,,50000.0,69.2,OSL,NORWEGIAN FIN HLDG,Norwegian Finans Holding ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NOFI.OL,finmb_47733558,no_market,,5.053999999999999,,0.48794997,,0.13712370000000002,,10.7,,186695008.0,,,52.653999999999996,,,,1577750400.0,0.33036998,1863182976.0,9.98,,,1.3009458,0.32112998,1640908800.0,1585612800.0,,,104388642.0,19298955264.0,,,,,,-0.243,,,,,,,,https://logo.clearbit.com/banknorwegian.no,,6.8637276,,,,,2047ec1b-f1d8-3fc2-aae8-a0e1b730c021,
NPRO,Norwegian Property,Real estate,11.3,11.2,11.3,31,,5577.97,0.0089,-0.0216,-0.1172,-0.1831,-0.0405,0250,Real Estate,51.0,"Norwegian Property ASA, a real estate investment company, acquires, develops, manages, and sells commercial real estate properties in Norway. Its properties primarily comprise office premises with associated warehousing and car parks, and retail and restaurant spaces. As of December 31, 2019, the company owned 28 office, commercial, and residential properties primarily in Oslo; and a development property at Forus in Stavanger. The company was incorporated in 2005 and is headquartered in Oslo, Norway. Norwegian Property ASA is a subsidiary of Geveran Trading Co Ltd.",Oslo,47 22 83 40 20,Norway,[],http://www.norwegianproperty.no,1.0,Stoperigata 2,Real Estate Services,11.2,11.2,12.125036,0.0125,0.3443,,11.35,,14072.0,,11.2,12.035295,0.14,11.2,,14072.0,,,,0.28,1581379200.0,0.556976,,,11.2,2.0,NOK,21468.0,,,,5577973760.0,,,30313.0,2.8961442,11.2,11.35,,361700.0,21468.0,15.15,24.042553,,,9.24,11.2,False,0.025,27100.0,11.35,OSL,NORWEGIAN PROPERTY,Norwegian Property ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NPRO.OL,finmb_27351416,no_market,,6.814,,0.16937,21.694000000000003,-0.04680854,,0.47,,493625984.0,,,16.064,,,,1577750400.0,0.20047002,326200000.0,0.648,,,0.7034363,0.80237997,1640908800.0,1593475200.0,,,86201838.0,13124606976.0,,,,,,,,,,,,,,https://logo.clearbit.com/norwegianproperty.no,,17.438272,,,,,1f0144b2-d8be-3c62-bd25-b181ac252aba,
NRC,NRC Group,Industrials,34.1,34.1,34.25,229,,2486.83,0.0381,0.0396,0.1236,-0.398,-0.4612,1366,Industrials,1986.0,"NRC Group ASA, together with its subsidiaries, engages in the infrastructure business in Norway, Sweden, and Finland. It provides rail, metro, tram, harbor, and road related infrastructure services, including groundwork, specialized track work, safety, electro, telecom, and signaling systems, as well as project management, construction, maintenance, environment services, concrete works, and fibers. The company was formerly known as Blom ASA and changed its name to NRC Group ASA in May 2015. NRC Group ASA was founded in 2011 and is headquartered in Lysaker, Norway.",Lysaker,47 90 40 70 97,Norway,[],http://www.nrcgroup.com,1.0,Lysaker Torg 25,Railroads,32.85,32.85,32.21934,0.053272452000000005,0.0,,34.7,,31969.0,,32.85,32.135296000000004,1.75,32.85,,31969.0,,,,,1524182400.0,0.377325,,,32.85,2.0,NOK,68481.0,,,,2486834432.0,,,70702.0,0.39367333,32.85,34.1,,33900.0,68481.0,65.5,4.992679,,,18.8,34.1,False,,9700.0,34.7,OSL,NRC GROUP ASA,NRC Group ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NRC.OL,finmb_876360,no_market,,0.5529999999999999,,-0.00602,32.966,-0.4693054,,,,72927696.0,,,38.059,,,,1577750400.0,0.34921002,-113000000.0,-0.682,,,0.8959773000000001,0.20920999999999998,1640908800.0,1585612800.0,,,46721611.0,3494354176.0,,1384992000.0,1:100,,,,,,,,,,,https://logo.clearbit.com/nrcgroup.com,,,,,,,df5bdbf5-1f2a-37df-a179-697b4068de08,
NTS,NTS,Industrials,68.0,68.0,69.0,5,,8110.51,0.0,-0.0286,-0.0286,0.1502,0.1502,7970,Consumer Defensive,,"NTS ASA, an integrated aquaculture company, engages in the aquaculture, well-boat, sea transport, and service boat businesses in Norway. The company produces salmon; provides well-boat shipping services; and transports fish and fish products by sea and land. It also supplies various safety systems for boats, fish farms, and land customers; and provides preparation, implementation, and maintenance services for management systems and security management systems. In addition, the company operates boat and ferry connections; and offers diving services and other services for the aquaculture and other sectors. It operates 15 connections, including 10 ferry connections, 4 fast ferry routes, and 1 local boat route, as well as 23 service vessels. The company was founded in 1879 and is based in Kolvereid, Norway.",Kolvereid,47 74 21 63 00,Norway,[],http://www.ntsasa.no,1.0,Sentrumsgata 6,Farm Products,68.0,69.0,66.28102,0.014705882,0.4688,,69.0,,459.0,,68.0,70.338234,1.0,69.0,,459.0,,,,1.0,1589414400.0,0.61248,,,68.0,2.0,NOK,1203.0,,,,8110495744.0,,,4240.0,5.062864299999999,68.0,68.5,,8300.0,1203.0,80.0,10.7424965,,1.26,46.0,68.0,False,0.0147,26300.0,69.0,OSL,NTS ASA,NTS ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NTS.OL,finmb_49125655,no_market,,4.873,,0.1451,16.099,0.13333333,,6.33,,119272000.0,,,37.542,,,,1577750400.0,0.029240001,232440992.0,3.195,,,1.8113046999999998,0.93716,1640908800.0,1585612800.0,,,33225408.0,7806779904.0,,1407888000.0,10:1,,,-0.624,,,,,,,,https://logo.clearbit.com/ntsasa.no,,21.283255,,,,,da6d1bd3-2722-396e-b1c0-ae95d62aa10c,
OBSERV,Observe Medical,Health care,14.9,14.9,15.0,34,,289.56,0.0034,0.0,0.1037,0.3822,,0255,Healthcare,7.0,"Observe Medical ASA develops and markets medical technology products for patients, healthcare professionals, and hospitals in Europe and the United States. The company offers Sippi, a digital urine measuring system that automatically delivers data to electronic patient journal systems. It also develops Sippcoat, a technology that hampers the formation of biofilms in urine collection and drainage systems. The company was founded in 2009 and is headquartered in Oslo, Norway.",Oslo,,Norway,[],http://observemedical.com,1.0,Henrik Ibsensgate 90,Medical Devices,14.85,14.6,12.461067,,0.0,,14.9,,8570.0,,14.85,14.8531,,14.6,,8570.0,,,,,,,,,14.2,2.0,NOK,23872.0,,,,289560640.0,,,21784.0,1594.6989,14.2,14.85,,,23872.0,20.5,,,,5.902,14.65,False,,,14.9,OSL,OBSERVE MEDICAL,Observe Medical ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,OBSERV.OL,finmb_638427790,no_market,,1414.981,,0.0,-17.592,inf,,,,19433600.0,,,0.9540000000000001,,,,1577750400.0,0.11623,-13250616.0,-0.8640000000000001,,,15.618448,0.77686,1640908800.0,1585612800.0,,,5984410.0,256928032.0,,,,,,,,,,,,,,https://logo.clearbit.com/observemedical.com,,,,,,,25009432-ca8b-3b95-8eba-cd40c626353f,
OCY,Ocean Yield,Energy,22.5,22.45,22.55,573,,3940.94,0.0045000000000000005,0.0045000000000000005,0.0418,-0.4917,-0.5133,1366,Industrials,17.0,"Ocean Yield ASA, a ship owning company, invests in vessels on long-term charters in Norway. It operates through FPSO, Other Oil Service, Car Carriers, Container Vessels, Tankers, and Other Shipping segments. The company has a portfolio of 69 vessels in 8 various shipping segments chartered to counterparties that operate within shipping and oil-service. Ocean Yield ASA was founded in 2012 and is headquartered in Lysaker, Norway.",Lysaker,47 24 13 00 00,Norway,[],http://www.oceanyield.no,1.0,OksenOeyveien 10,Marine Shipping,22.4,22.4,28.816788,0.021517857999999997,,,23.0,,279072.0,,22.4,22.486765,0.48200000000000004,22.4,,279072.0,,,,4.5,1594598400.0,1.161046,,,22.3,2.0,NOK,306557.0,,,,3940965120.0,,,476206.0,13.524245,22.3,22.55,,72600.0,306557.0,56.7,33.58209,,11.03,19.8,22.45,False,0.2034,493800.0,23.0,OSL,OCEAN YIELD ASA,Ocean Yield ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,OCY.OL,finmb_212437935,no_market,,19.639,,-0.13520999,23.311,-0.5633528,,0.67,,175154000.0,,,4.644,,,,1577750400.0,0.13294,-57400000.0,-0.27899999999999997,,,4.844961,0.63466,1640908800.0,1593475200.0,,,63943066.0,5722883072.0,,,,,,2.135,,,,,,,,https://logo.clearbit.com/oceanyield.no,,,,,,,1b0c54d8-27d9-3009-a939-c558d4c1845e,
OTS,Oceanteam,Energy,2.9,2.9,2.94,11,,99.21,0.0,0.0,0.0175,-0.4082,-0.5984,1366,Industrials,12.0,"Oceanteam ASA operates as an offshore shipping company in Mexico, Latin America, West Africa, and the Asia-Pacific. It operates through Oceanteam Shipping and Oceanteam Solutions segments. The company owns, charters, and manages two deep water offshore construction support vessels, and two fast support vessels (FSVs). It also provides equipment for offshore cable laying, umbilical installations, on and offshore cable storage, and cable transportation; and designs and engineers platforms and infrastructures for the oil and gas and renewables industry. In addition, the company rents tensioners, turntables, and reels. It serves oil and gas, offshore renewables, and civil engineering sectors. The company was formerly known as Oceanteam Shipping ASA and changed its name to Oceanteam ASA in December 2015. Oceanteam ASA was founded in 2005 and is headquartered in Bergen, Norway.",Bergen,47 55 10 82 40,Norway,[],http://www.oceanteam.nl,1.0,STRANDVEIEN 15,Marine Shipping,2.9,2.9,3.4580292999999998,,0.0,,2.94,,1934.0,,2.9,2.8982353,,2.9,,1934.0,,,,,,1.343604,,,2.9,4.0,NOK,6122.0,,,,99212776.0,,,9520.0,6.2480493,2.9,2.94,,150100.0,6122.0,8.51005,,,,2.5,2.9,False,,135600.0,2.94,OSL,OCEANTEAM ASA,Oceanteam ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,OTS.OL,finmb_27340700,no_market,,9.421,,0.0085,26.699,-0.5932702,,,,34211300.0,,,1.7519999999999998,,,,1577750400.0,0.12597999,-815000.0,0.004,,,1.6552513,0.047470003,1640908800.0,1577750400.0,,,32036792.0,149592656.0,,1574812800.0,1:23,,,,,,,,,,,https://logo.clearbit.com/oceanteam.nl,Lysaker,725.0,47 55 10 82 49,,,,db06849e-c583-3ebb-b6fd-a8075052f557,
ODL,Odfjell Drilling,Energy,11.44,11.44,11.52,379,,2708.8,0.0142,-0.0222,0.0288,-0.6504000000000001,-0.5586,AB12 3LG,Energy,2581.0,"Odfjell Drilling Ltd. operates as an integrated offshore drilling, well service, and engineering company worldwide. The company operates through three segments: Mobile Offshore Drilling Units, Drilling & Technology, and Well Services. It operates drilling units and offers management services to owners of semisubmersibles, drillships, and jack-up; and project management and follow-up during construction, management of regulatory requirements, marketing and client relations, preparations for operation, and drilling operations. The company also provides integrated drilling services, such as onshore support, production drilling and completion, well maintenance, plugging and abandonment, facility maintenance planning, and project management for maintenance and modifications; and onceptual engineering and engineering design, compliance assurance and maintenance management, marine and operational support, and rig inspection services, as well as construction and commissioning support, modifications, and upgrades. In addition, it provides well services to the oil industry, including casing and tubular running, drill tool and tubular rental, well intervention, and wellbore cleaning services. The company was founded in 1914 and is headquartered in Aberdeen, the United Kingdom. Odfjell Drilling Ltd. is a subsidiary of Odfjell Partners Ltd.",Aberdeen,44 1224 856 000,United Kingdom,[],http://www.odfjelldrilling.com,1.0,Bergen House,Oil & Gas Drilling,11.28,11.3,13.776789,,0.0,,11.78,,645875.0,,11.28,11.268235,,11.3,,645875.0,,,,,1395100800.0,1.95872,,,11.22,2.0,NOK,602225.0,,,,2708797440.0,,,1419993.0,3.306468,11.22,11.56,,181500.0,602225.0,33.8,81.71428,,,6.12,11.48,False,,820000.0,11.78,OSL,ODFJELL DRILLING,Odfjell Drilling Ltd.,Europe/Oslo,CEST,False,7200000.0,EQUITY,ODL.OL,finmb_241631186,no_market,,4.806,,0.06548,11.958,-0.54109037,,0.14,,236783008.0,,,4.426,,,,1577750400.0,0.119320005,45717000.0,0.193,,,2.5847263,0.60887,1640908800.0,1585612800.0,,,92589335.0,3936918528.0,,,,,,1.2890000000000001,,,,,,,,https://logo.clearbit.com/odfjelldrilling.com,Crawpeel Road Altens,59.274609999999996,44 1224 856 001,,,,7a8ee3e5-a9ab-3d18-8018-c55f5fcad7e3,
ODF,Odfjell ser. A,Industrials,20.7,20.2,20.5,1,LP,1242.42,0.0147,-0.0096,-0.0372,-0.2189,-0.2038,5892,Industrials,2383.0,"Odfjell SE engages in the transportation and storage of bulk liquid chemicals, acids, edible oils, and other special products. The company operates through three segments: Chemical Tankers, Tank Terminals, and Gas Carriers. It owns and operates chemical tankers that offers global and regional transportation; tank terminals, which provides storage of various chemical and petroleum products; and LPG/ethylene carriers. As of December 31, 2019, it operated a chemical tanker fleet of 75 vessels, including 33 owned, 5 bareboat chartered, 16 time chartered vessels, 13 leased, and 8 pool vessels, as well as 2 LPG/ethylene carriers. The company's terminal network comprises of 543 tanks with 1.41 million cubic meters of storage capacity. It operates in Europe, North America, South America, the Middle East, Asia, Australia, Africa, and internationally. Odfjell SE was founded in 1914 and is headquartered in Bergen, Norway.",Bergen,47 55 27 00 00,Norway,[],http://www.odfjell.com,1.0,Conrad Mohrs veg 29,Marine Shipping,20.4,20.7,22.673723000000003,0.008970588,0.0,,20.7,,1170.0,,20.4,20.967648,0.183,20.7,,1170.0,,,,,1525824000.0,0.468604,,,20.7,2.0,NOK,194.0,,,,1634480384.0,,,11679.0,1.8276665,20.7,20.5,,24000.0,194.0,32.0,-103.5,,,17.1,20.2,False,,49000.0,20.7,OSL,ODFJELL SE,Odfjell SE,Europe/Oslo,CEST,False,7200000.0,EQUITY,ODF.OL,finmb_876111,no_market,,3.222,,-0.028560000000000002,19.205,-0.19685042,,-0.2,,60020300.0,,,6.516,,,,1577750400.0,0.07780000599999999,-25544000.0,-0.325,,,3.1767957,0.58329,1640908800.0,1585612800.0,,,28257135.0,2881440768.0,,1115337600.0,2:1,,,,,,,,,,,https://logo.clearbit.com/odfjell.com,PO Box 6101 Postterminalen,,,,,,f54342aa-4fe6-3305-a76c-1f4294859ae0,
